[s],CH1[V]
5.97237E-01,3.200E-03
5.97277E-01,3.200E-03
5.97317E-01,3.600E-03
5.97357E-01,3.600E-03
5.97397E-01,3.200E-03
5.97437E-01,3.600E-03
5.97477E-01,3.200E-03
5.97517E-01,3.600E-03
5.97557E-01,3.200E-03
5.97597E-01,3.600E-03
5.97637E-01,3.200E-03
5.97677E-01,4.000E-03
5.97717E-01,3.600E-03
5.97757E-01,3.600E-03
5.97797E-01,3.200E-03
5.97837E-01,3.200E-03
5.97877E-01,2.800E-03
5.97917E-01,3.200E-03
5.97957E-01,2.800E-03
5.97997E-01,3.600E-03
5.98037E-01,3.200E-03
5.98077E-01,2.800E-03
5.98117E-01,3.200E-03
5.98157E-01,3.600E-03
5.98197E-01,3.200E-03
5.98237E-01,2.400E-03
5.98277E-01,3.600E-03
5.98317E-01,3.600E-03
5.98357E-01,2.800E-03
5.98397E-01,2.800E-03
5.98437E-01,3.200E-03
5.98477E-01,3.600E-03
5.98517E-01,3.200E-03
5.98557E-01,3.200E-03
5.98597E-01,2.800E-03
5.98637E-01,3.200E-03
5.98678E-01,2.800E-03
5.98718E-01,3.200E-03
5.98758E-01,3.200E-03
5.98798E-01,2.800E-03
5.98838E-01,2.400E-03
5.98878E-01,3.600E-03
5.98918E-01,3.200E-03
5.98958E-01,2.800E-03
5.98998E-01,3.200E-03
5.99038E-01,3.600E-03
5.99078E-01,2.400E-03
5.99118E-01,2.400E-03
5.99158E-01,3.600E-03
5.99198E-01,3.200E-03
5.99238E-01,2.800E-03
5.99278E-01,3.600E-03
5.99318E-01,3.200E-03
5.99358E-01,2.800E-03
5.99398E-01,2.800E-03
5.99438E-01,3.200E-03
5.99478E-01,3.200E-03
5.99518E-01,3.200E-03
5.99558E-01,2.800E-03
5.99598E-01,2.800E-03
5.99638E-01,2.800E-03
5.99678E-01,3.200E-03
5.99718E-01,2.800E-03
5.99758E-01,2.400E-03
5.99798E-01,2.800E-03
5.99838E-01,2.800E-03
5.99878E-01,2.400E-03
5.99918E-01,2.800E-03
5.99958E-01,2.800E-03
5.99998E-01,2.800E-03
6.00038E-01,3.200E-03
6.00078E-01,3.200E-03
6.00118E-01,2.400E-03
6.00158E-01,2.800E-03
6.00198E-01,2.800E-03
6.00238E-01,2.400E-03
6.00278E-01,2.800E-03
6.00318E-01,2.800E-03
6.00358E-01,3.200E-03
6.00398E-01,2.800E-03
6.00438E-01,2.800E-03
6.00478E-01,2.000E-03
6.00518E-01,2.800E-03
6.00558E-01,3.200E-03
6.00598E-01,2.800E-03
6.00638E-01,3.600E-03
6.00679E-01,2.400E-03
6.00719E-01,2.400E-03
6.00759E-01,2.400E-03
6.00799E-01,2.400E-03
6.00839E-01,2.400E-03
6.00879E-01,3.200E-03
6.00919E-01,3.200E-03
6.00959E-01,2.800E-03
6.00999E-01,3.200E-03
6.01039E-01,3.200E-03
6.01079E-01,2.800E-03
6.01119E-01,2.800E-03
6.01159E-01,2.400E-03
6.01199E-01,2.400E-03
6.01239E-01,3.200E-03
6.01279E-01,2.400E-03
6.01319E-01,2.400E-03
6.01359E-01,2.800E-03
6.01399E-01,2.800E-03
6.01439E-01,3.200E-03
6.01479E-01,3.200E-03
6.01519E-01,2.800E-03
6.01559E-01,2.800E-03
6.01599E-01,2.400E-03
6.01639E-01,2.400E-03
6.01679E-01,3.200E-03
6.01719E-01,3.200E-03
6.01759E-01,2.000E-03
6.01799E-01,2.800E-03
6.01839E-01,2.800E-03
6.01879E-01,2.800E-03
6.01919E-01,3.200E-03
6.01959E-01,3.200E-03
6.01999E-01,2.400E-03
6.02039E-01,2.400E-03
6.02079E-01,2.800E-03
6.02119E-01,2.400E-03
6.02159E-01,3.200E-03
6.02199E-01,2.800E-03
6.02239E-01,2.400E-03
6.02279E-01,3.200E-03
6.02319E-01,3.200E-03
6.02359E-01,3.200E-03
6.02399E-01,2.400E-03
6.02439E-01,3.200E-03
6.02479E-01,3.200E-03
6.02519E-01,2.800E-03
6.02559E-01,3.200E-03
6.02599E-01,2.800E-03
6.02639E-01,3.200E-03
6.02680E-01,4.000E-03
6.02720E-01,3.600E-03
6.02760E-01,2.800E-03
6.02800E-01,2.800E-03
6.02840E-01,3.200E-03
6.02880E-01,2.800E-03
6.02920E-01,3.600E-03
6.02960E-01,2.800E-03
6.03000E-01,3.200E-03
6.03040E-01,3.200E-03
6.03080E-01,3.600E-03
6.03120E-01,2.800E-03
6.03160E-01,2.800E-03
6.03200E-01,3.200E-03
6.03240E-01,2.000E-03
6.03280E-01,2.800E-03
6.03320E-01,3.200E-03
6.03360E-01,2.800E-03
6.03400E-01,2.800E-03
6.03440E-01,3.600E-03
6.03480E-01,2.800E-03
6.03520E-01,2.800E-03
6.03560E-01,2.800E-03
6.03600E-01,3.200E-03
6.03640E-01,3.200E-03
6.03680E-01,3.600E-03
6.03720E-01,3.200E-03
6.03760E-01,2.800E-03
6.03800E-01,3.200E-03
6.03840E-01,2.800E-03
6.03880E-01,2.800E-03
6.03920E-01,2.800E-03
6.03960E-01,3.200E-03
6.04000E-01,3.200E-03
6.04040E-01,2.800E-03
6.04080E-01,2.800E-03
6.04120E-01,3.200E-03
6.04160E-01,3.200E-03
6.04200E-01,3.200E-03
6.04240E-01,3.200E-03
6.04280E-01,3.200E-03
6.04320E-01,3.200E-03
6.04360E-01,3.600E-03
6.04400E-01,2.800E-03
6.04440E-01,3.200E-03
6.04480E-01,3.600E-03
6.04520E-01,2.400E-03
6.04560E-01,3.200E-03
6.04600E-01,2.800E-03
6.04640E-01,3.600E-03
6.04681E-01,3.200E-03
6.04721E-01,3.600E-03
6.04761E-01,3.200E-03
6.04801E-01,3.200E-03
6.04841E-01,3.600E-03
6.04881E-01,3.600E-03
6.04921E-01,2.800E-03
6.04961E-01,3.600E-03
6.05001E-01,3.200E-03
6.05041E-01,3.200E-03
6.05081E-01,2.800E-03
6.05121E-01,3.600E-03
6.05161E-01,3.200E-03
6.05201E-01,3.200E-03
6.05241E-01,3.200E-03
6.05281E-01,3.600E-03
6.05321E-01,3.600E-03
6.05361E-01,3.600E-03
6.05401E-01,3.200E-03
6.05441E-01,3.200E-03
6.05481E-01,2.400E-03
6.05521E-01,3.200E-03
6.05561E-01,3.200E-03
6.05601E-01,2.800E-03
6.05641E-01,3.600E-03
6.05681E-01,3.600E-03
6.05721E-01,3.200E-03
6.05761E-01,3.200E-03
6.05801E-01,3.600E-03
6.05841E-01,3.200E-03
6.05881E-01,3.600E-03
6.05921E-01,2.800E-03
6.05961E-01,2.400E-03
6.06001E-01,3.200E-03
6.06041E-01,3.200E-03
6.06081E-01,3.200E-03
6.06121E-01,2.400E-03
6.06161E-01,3.600E-03
6.06201E-01,3.200E-03
6.06241E-01,3.200E-03
6.06281E-01,3.600E-03
6.06321E-01,3.600E-03
6.06361E-01,2.800E-03
6.06401E-01,2.800E-03
6.06441E-01,4.400E-03
6.06481E-01,3.600E-03
6.06521E-01,2.400E-03
6.06561E-01,3.600E-03
6.06601E-01,3.600E-03
6.06641E-01,2.800E-03
6.06682E-01,3.200E-03
6.06722E-01,3.200E-03
6.06762E-01,3.200E-03
6.06802E-01,2.800E-03
6.06842E-01,3.200E-03
6.06882E-01,2.800E-03
6.06922E-01,2.400E-03
6.06962E-01,3.200E-03
6.07002E-01,3.200E-03
6.07042E-01,2.400E-03
6.07082E-01,2.800E-03
6.07122E-01,3.200E-03
6.07162E-01,3.600E-03
6.07202E-01,3.200E-03
6.07242E-01,2.800E-03
6.07282E-01,2.400E-03
6.07322E-01,2.400E-03
6.07362E-01,3.200E-03
6.07402E-01,2.800E-03
6.07442E-01,2.800E-03
6.07482E-01,2.800E-03
6.07522E-01,2.800E-03
6.07562E-01,2.800E-03
6.07602E-01,3.200E-03
6.07642E-01,3.200E-03
6.07682E-01,3.600E-03
6.07722E-01,3.200E-03
6.07762E-01,2.800E-03
6.07802E-01,3.600E-03
6.07842E-01,3.200E-03
6.07882E-01,2.800E-03
6.07922E-01,2.800E-03
6.07962E-01,2.800E-03
6.08002E-01,3.200E-03
6.08042E-01,2.800E-03
6.08082E-01,2.800E-03
6.08122E-01,2.400E-03
6.08162E-01,3.200E-03
6.08202E-01,2.000E-03
6.08242E-01,2.800E-03
6.08282E-01,2.800E-03
6.08322E-01,2.400E-03
6.08362E-01,2.800E-03
6.08402E-01,2.400E-03
6.08442E-01,2.400E-03
6.08482E-01,2.400E-03
6.08522E-01,2.800E-03
6.08562E-01,2.400E-03
6.08602E-01,3.200E-03
6.08642E-01,2.000E-03
6.08683E-01,3.200E-03
6.08723E-01,2.800E-03
6.08763E-01,2.400E-03
6.08803E-01,2.800E-03
6.08843E-01,2.800E-03
6.08883E-01,2.800E-03
6.08923E-01,3.200E-03
6.08963E-01,2.400E-03
6.09003E-01,2.000E-03
6.09043E-01,2.400E-03
6.09083E-01,2.800E-03
6.09123E-01,2.400E-03
6.09163E-01,2.400E-03
6.09203E-01,2.400E-03
6.09243E-01,2.800E-03
6.09283E-01,2.800E-03
6.09323E-01,2.800E-03
6.09363E-01,3.200E-03
6.09403E-01,2.400E-03
6.09443E-01,2.400E-03
6.09483E-01,2.800E-03
6.09523E-01,2.800E-03
6.09563E-01,2.800E-03
6.09603E-01,2.400E-03
6.09643E-01,2.000E-03
6.09683E-01,3.200E-03
6.09723E-01,2.800E-03
6.09763E-01,2.800E-03
6.09803E-01,2.800E-03
6.09843E-01,2.000E-03
6.09883E-01,2.000E-03
6.09923E-01,3.200E-03
6.09963E-01,2.800E-03
6.10003E-01,2.400E-03
6.10043E-01,2.400E-03
6.10083E-01,2.400E-03
6.10123E-01,2.400E-03
6.10163E-01,2.400E-03
6.10203E-01,2.800E-03
6.10243E-01,2.800E-03
6.10283E-01,2.400E-03
6.10323E-01,2.400E-03
6.10363E-01,2.000E-03
6.10403E-01,2.000E-03
6.10443E-01,2.400E-03
6.10483E-01,2.400E-03
6.10523E-01,2.400E-03
6.10563E-01,2.000E-03
6.10603E-01,3.200E-03
6.10643E-01,2.400E-03
6.10684E-01,2.000E-03
6.10724E-01,2.400E-03
6.10764E-01,2.400E-03
6.10804E-01,2.800E-03
6.10844E-01,2.000E-03
6.10884E-01,2.800E-03
6.10924E-01,2.000E-03
6.10964E-01,2.400E-03
6.11004E-01,2.000E-03
6.11044E-01,2.400E-03
6.11084E-01,2.400E-03
6.11124E-01,3.200E-03
6.11164E-01,2.400E-03
6.11204E-01,3.200E-03
6.11244E-01,2.800E-03
6.11284E-01,2.400E-03
6.11324E-01,2.000E-03
6.11364E-01,2.800E-03
6.11404E-01,2.000E-03
6.11444E-01,2.400E-03
6.11484E-01,2.400E-03
6.11524E-01,1.600E-03
6.11564E-01,2.400E-03
6.11604E-01,2.400E-03
6.11644E-01,2.000E-03
6.11684E-01,2.000E-03
6.11724E-01,2.400E-03
6.11764E-01,2.800E-03
6.11804E-01,2.800E-03
6.11844E-01,2.400E-03
6.11884E-01,2.400E-03
6.11924E-01,3.200E-03
6.11964E-01,2.400E-03
6.12004E-01,2.400E-03
6.12044E-01,2.800E-03
6.12084E-01,2.800E-03
6.12124E-01,2.400E-03
6.12164E-01,2.000E-03
6.12204E-01,2.400E-03
6.12244E-01,2.400E-03
6.12284E-01,2.400E-03
6.12324E-01,2.400E-03
6.12364E-01,2.800E-03
6.12404E-01,2.400E-03
6.12444E-01,2.800E-03
6.12484E-01,2.400E-03
6.12524E-01,2.400E-03
6.12564E-01,2.800E-03
6.12604E-01,2.800E-03
6.12644E-01,2.400E-03
6.12685E-01,2.800E-03
6.12725E-01,2.800E-03
6.12765E-01,2.800E-03
6.12805E-01,2.800E-03
6.12845E-01,2.400E-03
6.12885E-01,2.800E-03
6.12925E-01,2.400E-03
6.12965E-01,3.200E-03
6.13005E-01,2.400E-03
6.13045E-01,2.800E-03
6.13085E-01,3.200E-03
6.13125E-01,2.400E-03
6.13165E-01,2.400E-03
6.13205E-01,2.800E-03
6.13245E-01,2.800E-03
6.13285E-01,3.200E-03
6.13325E-01,3.200E-03
6.13365E-01,2.800E-03
6.13405E-01,2.800E-03
6.13445E-01,2.400E-03
6.13485E-01,2.800E-03
6.13525E-01,2.400E-03
6.13565E-01,2.800E-03
6.13605E-01,3.200E-03
6.13645E-01,3.600E-03
6.13685E-01,2.800E-03
6.13725E-01,2.400E-03
6.13765E-01,2.800E-03
6.13805E-01,2.800E-03
6.13845E-01,2.400E-03
6.13885E-01,2.800E-03
6.13925E-01,2.800E-03
6.13965E-01,2.800E-03
6.14005E-01,2.400E-03
6.14045E-01,2.400E-03
6.14085E-01,3.200E-03
6.14125E-01,2.400E-03
6.14165E-01,2.800E-03
6.14205E-01,3.200E-03
6.14245E-01,3.200E-03
6.14285E-01,2.800E-03
6.14325E-01,2.800E-03
6.14365E-01,2.800E-03
6.14405E-01,2.400E-03
6.14445E-01,2.800E-03
6.14485E-01,2.800E-03
6.14525E-01,3.200E-03
6.14565E-01,2.400E-03
6.14605E-01,2.800E-03
6.14645E-01,2.400E-03
6.14686E-01,3.200E-03
6.14726E-01,3.600E-03
6.14766E-01,2.800E-03
6.14806E-01,2.800E-03
6.14846E-01,2.400E-03
6.14886E-01,2.400E-03
6.14926E-01,2.800E-03
6.14966E-01,3.200E-03
6.15006E-01,2.400E-03
6.15046E-01,2.800E-03
6.15086E-01,2.400E-03
6.15126E-01,3.200E-03
6.15166E-01,3.200E-03
6.15206E-01,2.400E-03
6.15246E-01,2.400E-03
6.15286E-01,3.200E-03
6.15326E-01,3.200E-03
6.15366E-01,2.800E-03
6.15406E-01,2.800E-03
6.15446E-01,2.400E-03
6.15486E-01,3.200E-03
6.15526E-01,2.400E-03
6.15566E-01,2.800E-03
6.15606E-01,3.200E-03
6.15646E-01,3.200E-03
6.15686E-01,2.800E-03
6.15726E-01,2.800E-03
6.15766E-01,2.400E-03
6.15806E-01,2.800E-03
6.15846E-01,2.800E-03
6.15886E-01,2.800E-03
6.15926E-01,2.400E-03
6.15966E-01,2.800E-03
6.16006E-01,2.400E-03
6.16046E-01,2.000E-03
6.16086E-01,2.800E-03
6.16126E-01,2.800E-03
6.16166E-01,2.800E-03
6.16206E-01,3.200E-03
6.16246E-01,2.800E-03
6.16286E-01,3.200E-03
6.16326E-01,3.200E-03
6.16366E-01,2.800E-03
6.16406E-01,3.200E-03
6.16446E-01,2.800E-03
6.16486E-01,2.400E-03
6.16526E-01,2.800E-03
6.16566E-01,3.200E-03
6.16606E-01,2.400E-03
6.16646E-01,2.800E-03
6.16687E-01,2.800E-03
6.16727E-01,2.800E-03
6.16767E-01,2.400E-03
6.16807E-01,2.400E-03
6.16847E-01,2.800E-03
6.16887E-01,2.800E-03
6.16927E-01,2.400E-03
6.16967E-01,3.600E-03
6.17007E-01,2.800E-03
6.17047E-01,2.400E-03
6.17087E-01,2.800E-03
6.17127E-01,2.800E-03
6.17167E-01,3.200E-03
6.17207E-01,2.400E-03
6.17247E-01,2.800E-03
6.17287E-01,3.200E-03
6.17327E-01,2.800E-03
6.17367E-01,2.400E-03
6.17407E-01,2.400E-03
6.17447E-01,2.000E-03
6.17487E-01,3.200E-03
6.17527E-01,2.400E-03
6.17567E-01,2.000E-03
6.17607E-01,2.400E-03
6.17647E-01,2.000E-03
6.17687E-01,1.600E-03
6.17727E-01,2.400E-03
6.17767E-01,2.000E-03
6.17807E-01,2.800E-03
6.17847E-01,2.800E-03
6.17887E-01,3.200E-03
6.17927E-01,2.800E-03
6.17967E-01,2.800E-03
6.18007E-01,1.600E-03
6.18047E-01,2.000E-03
6.18087E-01,2.400E-03
6.18127E-01,2.400E-03
6.18167E-01,2.800E-03
6.18207E-01,2.400E-03
6.18247E-01,2.000E-03
6.18287E-01,2.000E-03
6.18327E-01,2.000E-03
6.18367E-01,2.400E-03
6.18407E-01,1.600E-03
6.18447E-01,2.000E-03
6.18487E-01,2.400E-03
6.18527E-01,2.800E-03
6.18567E-01,2.800E-03
6.18607E-01,2.800E-03
6.18647E-01,2.800E-03
6.18688E-01,2.400E-03
6.18728E-01,1.600E-03
6.18768E-01,2.400E-03
6.18808E-01,2.000E-03
6.18848E-01,2.000E-03
6.18888E-01,3.200E-03
6.18928E-01,2.000E-03
6.18968E-01,2.400E-03
6.19008E-01,2.000E-03
6.19048E-01,2.000E-03
6.19088E-01,2.400E-03
6.19128E-01,2.400E-03
6.19168E-01,2.400E-03
6.19208E-01,2.400E-03
6.19248E-01,2.000E-03
6.19288E-01,2.400E-03
6.19328E-01,2.800E-03
6.19368E-01,2.000E-03
6.19408E-01,2.000E-03
6.19448E-01,2.400E-03
6.19488E-01,2.000E-03
6.19528E-01,2.400E-03
6.19568E-01,2.000E-03
6.19608E-01,2.000E-03
6.19648E-01,2.400E-03
6.19688E-01,2.000E-03
6.19728E-01,2.400E-03
6.19768E-01,1.600E-03
6.19808E-01,2.400E-03
6.19848E-01,2.000E-03
6.19888E-01,2.400E-03
6.19928E-01,2.000E-03
6.19968E-01,2.400E-03
6.20008E-01,2.400E-03
6.20048E-01,2.000E-03
6.20088E-01,2.800E-03
6.20128E-01,1.600E-03
6.20168E-01,2.400E-03
6.20208E-01,2.400E-03
6.20248E-01,2.000E-03
6.20288E-01,2.400E-03
6.20328E-01,2.000E-03
6.20368E-01,1.600E-03
6.20408E-01,2.400E-03
6.20448E-01,1.600E-03
6.20488E-01,2.000E-03
6.20528E-01,2.000E-03
6.20568E-01,2.400E-03
6.20608E-01,2.000E-03
6.20648E-01,2.000E-03
6.20689E-01,2.000E-03
6.20729E-01,1.600E-03
6.20769E-01,2.000E-03
6.20809E-01,2.400E-03
6.20849E-01,2.400E-03
6.20889E-01,2.400E-03
6.20929E-01,1.600E-03
6.20969E-01,2.000E-03
6.21009E-01,2.400E-03
6.21049E-01,2.000E-03
6.21089E-01,2.400E-03
6.21129E-01,1.200E-03
6.21169E-01,2.400E-03
6.21209E-01,2.400E-03
6.21249E-01,2.800E-03
6.21289E-01,2.400E-03
6.21329E-01,2.800E-03
6.21369E-01,2.000E-03
6.21409E-01,1.600E-03
6.21449E-01,2.000E-03
6.21489E-01,2.000E-03
6.21529E-01,1.600E-03
6.21569E-01,2.400E-03
6.21609E-01,2.000E-03
6.21649E-01,1.600E-03
6.21689E-01,1.600E-03
6.21729E-01,2.000E-03
6.21769E-01,1.600E-03
6.21809E-01,2.400E-03
6.21849E-01,2.000E-03
6.21889E-01,2.400E-03
6.21929E-01,2.000E-03
6.21969E-01,1.600E-03
6.22009E-01,2.000E-03
6.22049E-01,2.000E-03
6.22089E-01,2.000E-03
6.22129E-01,2.000E-03
6.22169E-01,2.000E-03
6.22209E-01,2.000E-03
6.22249E-01,2.000E-03
6.22289E-01,2.400E-03
6.22329E-01,2.400E-03
6.22369E-01,2.000E-03
6.22409E-01,2.400E-03
6.22449E-01,2.800E-03
6.22489E-01,2.400E-03
6.22529E-01,2.000E-03
6.22569E-01,2.800E-03
6.22609E-01,2.000E-03
6.22649E-01,2.000E-03
6.22690E-01,2.800E-03
6.22730E-01,2.000E-03
6.22770E-01,1.600E-03
6.22810E-01,2.400E-03
6.22850E-01,2.000E-03
6.22890E-01,2.400E-03
6.22930E-01,1.600E-03
6.22970E-01,2.400E-03
6.23010E-01,1.600E-03
6.23050E-01,2.800E-03
6.23090E-01,2.000E-03
6.23130E-01,2.000E-03
6.23170E-01,1.600E-03
6.23210E-01,2.400E-03
6.23250E-01,2.400E-03
6.23290E-01,2.400E-03
6.23330E-01,2.000E-03
6.23370E-01,2.800E-03
6.23410E-01,2.000E-03
6.23450E-01,2.400E-03
6.23490E-01,2.400E-03
6.23530E-01,2.000E-03
6.23570E-01,2.800E-03
6.23610E-01,2.400E-03
6.23650E-01,1.600E-03
6.23690E-01,2.400E-03
6.23730E-01,2.000E-03
6.23770E-01,2.400E-03
6.23810E-01,2.400E-03
6.23850E-01,2.000E-03
6.23890E-01,2.400E-03
6.23930E-01,3.200E-03
6.23970E-01,2.400E-03
6.24010E-01,2.400E-03
6.24050E-01,2.800E-03
6.24090E-01,3.200E-03
6.24130E-01,2.000E-03
6.24170E-01,2.000E-03
6.24210E-01,2.800E-03
6.24250E-01,2.000E-03
6.24290E-01,3.200E-03
6.24330E-01,2.800E-03
6.24370E-01,2.400E-03
6.24410E-01,2.800E-03
6.24450E-01,2.800E-03
6.24490E-01,2.000E-03
6.24530E-01,2.000E-03
6.24570E-01,3.200E-03
6.24610E-01,2.800E-03
6.24650E-01,2.400E-03
6.24691E-01,2.400E-03
6.24731E-01,2.400E-03
6.24771E-01,2.400E-03
6.24811E-01,2.400E-03
6.24851E-01,2.400E-03
6.24891E-01,2.800E-03
6.24931E-01,3.200E-03
6.24971E-01,2.400E-03
6.25011E-01,2.400E-03
6.25051E-01,2.800E-03
6.25091E-01,2.800E-03
6.25131E-01,2.400E-03
6.25171E-01,2.000E-03
6.25211E-01,2.800E-03
6.25251E-01,3.200E-03
6.25291E-01,2.400E-03
6.25331E-01,2.400E-03
6.25371E-01,2.800E-03
6.25411E-01,2.400E-03
6.25451E-01,2.400E-03
6.25491E-01,2.800E-03
6.25531E-01,2.000E-03
6.25571E-01,2.400E-03
6.25611E-01,2.800E-03
6.25651E-01,2.400E-03
6.25691E-01,2.800E-03
6.25731E-01,2.800E-03
6.25771E-01,2.800E-03
6.25811E-01,2.800E-03
6.25851E-01,2.000E-03
6.25891E-01,2.400E-03
6.25931E-01,2.800E-03
6.25971E-01,3.200E-03
6.26011E-01,2.800E-03
6.26051E-01,3.200E-03
6.26091E-01,2.800E-03
6.26131E-01,1.600E-03
6.26171E-01,2.800E-03
6.26211E-01,2.400E-03
6.26251E-01,2.800E-03
6.26291E-01,2.400E-03
6.26331E-01,2.800E-03
6.26371E-01,2.400E-03
6.26411E-01,2.400E-03
6.26451E-01,2.400E-03
6.26491E-01,2.400E-03
6.26531E-01,2.000E-03
6.26571E-01,2.000E-03
6.26611E-01,2.800E-03
6.26651E-01,2.000E-03
6.26692E-01,2.800E-03
6.26732E-01,2.000E-03
6.26772E-01,2.400E-03
6.26812E-01,2.400E-03
6.26852E-01,2.400E-03
6.26892E-01,2.800E-03
6.26932E-01,2.400E-03
6.26972E-01,2.400E-03
6.27012E-01,2.800E-03
6.27052E-01,2.400E-03
6.27092E-01,2.000E-03
6.27132E-01,3.200E-03
6.27172E-01,2.400E-03
6.27212E-01,2.800E-03
6.27252E-01,2.800E-03
6.27292E-01,2.800E-03
6.27332E-01,2.400E-03
6.27372E-01,2.800E-03
6.27412E-01,2.000E-03
6.27452E-01,2.000E-03
6.27492E-01,2.400E-03
6.27532E-01,2.000E-03
6.27572E-01,2.400E-03
6.27612E-01,2.000E-03
6.27652E-01,1.600E-03
6.27692E-01,2.000E-03
6.27732E-01,2.000E-03
6.27772E-01,2.000E-03
6.27812E-01,2.000E-03
6.27852E-01,2.000E-03
6.27892E-01,2.000E-03
6.27932E-01,1.600E-03
6.27972E-01,2.000E-03
6.28012E-01,2.400E-03
6.28052E-01,2.000E-03
6.28092E-01,2.400E-03
6.28132E-01,2.000E-03
6.28172E-01,1.600E-03
6.28212E-01,1.600E-03
6.28252E-01,1.600E-03
6.28292E-01,2.000E-03
6.28332E-01,2.400E-03
6.28372E-01,2.000E-03
6.28412E-01,2.400E-03
6.28452E-01,2.400E-03
6.28492E-01,1.200E-03
6.28532E-01,1.600E-03
6.28572E-01,2.000E-03
6.28612E-01,2.000E-03
6.28652E-01,2.000E-03
6.28693E-01,2.400E-03
6.28733E-01,2.000E-03
6.28773E-01,2.000E-03
6.28813E-01,2.000E-03
6.28853E-01,2.400E-03
6.28893E-01,2.000E-03
6.28933E-01,2.000E-03
6.28973E-01,2.000E-03
6.29013E-01,1.600E-03
6.29053E-01,2.400E-03
6.29093E-01,2.400E-03
6.29133E-01,2.000E-03
6.29173E-01,2.000E-03
6.29213E-01,2.000E-03
6.29253E-01,2.000E-03
6.29293E-01,1.600E-03
6.29333E-01,1.600E-03
6.29373E-01,1.600E-03
6.29413E-01,2.400E-03
6.29453E-01,2.000E-03
6.29493E-01,2.400E-03
6.29533E-01,1.600E-03
6.29573E-01,2.800E-03
6.29613E-01,2.000E-03
6.29653E-01,2.000E-03
6.29693E-01,1.600E-03
6.29733E-01,1.600E-03
6.29773E-01,1.200E-03
6.29813E-01,1.200E-03
6.29853E-01,2.000E-03
6.29893E-01,1.600E-03
6.29933E-01,1.200E-03
6.29973E-01,2.400E-03
6.30013E-01,2.800E-03
6.30053E-01,2.000E-03
6.30093E-01,2.400E-03
6.30133E-01,2.000E-03
6.30173E-01,2.000E-03
6.30213E-01,1.600E-03
6.30253E-01,2.000E-03
6.30293E-01,1.600E-03
6.30333E-01,2.400E-03
6.30373E-01,2.000E-03
6.30413E-01,1.200E-03
6.30453E-01,2.000E-03
6.30493E-01,2.800E-03
6.30533E-01,2.000E-03
6.30573E-01,2.400E-03
6.30613E-01,1.600E-03
6.30653E-01,1.600E-03
6.30694E-01,2.000E-03
6.30734E-01,2.000E-03
6.30774E-01,1.200E-03
6.30814E-01,1.600E-03
6.30854E-01,2.400E-03
6.30894E-01,2.000E-03
6.30934E-01,2.000E-03
6.30974E-01,2.000E-03
6.31014E-01,2.400E-03
6.31054E-01,1.200E-03
6.31094E-01,2.400E-03
6.31134E-01,2.400E-03
6.31174E-01,1.600E-03
6.31214E-01,2.000E-03
6.31254E-01,2.000E-03
6.31294E-01,2.000E-03
6.31334E-01,1.200E-03
6.31374E-01,2.400E-03
6.31414E-01,1.600E-03
6.31454E-01,1.600E-03
6.31494E-01,2.000E-03
6.31534E-01,1.600E-03
6.31574E-01,2.400E-03
6.31614E-01,2.000E-03
6.31654E-01,2.000E-03
6.31694E-01,2.000E-03
6.31734E-01,2.000E-03
6.31774E-01,2.000E-03
6.31814E-01,2.400E-03
6.31854E-01,2.400E-03
6.31894E-01,2.000E-03
6.31934E-01,2.000E-03
6.31974E-01,2.000E-03
6.32014E-01,2.400E-03
6.32054E-01,2.400E-03
6.32094E-01,2.000E-03
6.32134E-01,2.000E-03
6.32174E-01,2.400E-03
6.32214E-01,2.400E-03
6.32254E-01,2.400E-03
6.32294E-01,2.400E-03
6.32334E-01,1.200E-03
6.32374E-01,2.000E-03
6.32414E-01,2.000E-03
6.32454E-01,2.400E-03
6.32494E-01,1.600E-03
6.32534E-01,2.000E-03
6.32574E-01,2.400E-03
6.32614E-01,2.000E-03
6.32654E-01,2.000E-03
6.32695E-01,2.000E-03
6.32735E-01,2.400E-03
6.32775E-01,2.400E-03
6.32815E-01,2.000E-03
6.32855E-01,2.000E-03
6.32895E-01,2.000E-03
6.32935E-01,2.400E-03
6.32975E-01,2.000E-03
6.33015E-01,2.800E-03
6.33055E-01,1.600E-03
6.33095E-01,2.400E-03
6.33135E-01,2.400E-03
6.33175E-01,2.400E-03
6.33215E-01,2.400E-03
6.33255E-01,2.000E-03
6.33295E-01,2.000E-03
6.33335E-01,1.600E-03
6.33375E-01,2.400E-03
6.33415E-01,1.600E-03
6.33455E-01,2.000E-03
6.33495E-01,2.400E-03
6.33535E-01,2.800E-03
6.33575E-01,2.000E-03
6.33615E-01,1.600E-03
6.33655E-01,2.400E-03
6.33695E-01,2.400E-03
6.33735E-01,2.000E-03
6.33775E-01,2.400E-03
6.33815E-01,2.800E-03
6.33855E-01,2.000E-03
6.33895E-01,2.400E-03
6.33935E-01,2.400E-03
6.33975E-01,1.600E-03
6.34015E-01,2.400E-03
6.34055E-01,2.400E-03
6.34095E-01,2.400E-03
6.34135E-01,2.400E-03
6.34175E-01,2.400E-03
6.34215E-01,2.000E-03
6.34255E-01,2.800E-03
6.34295E-01,2.400E-03
6.34335E-01,2.400E-03
6.34375E-01,2.400E-03
6.34415E-01,2.000E-03
6.34455E-01,2.400E-03
6.34495E-01,2.400E-03
