[s],CH1[V]
8.67377E-01,-1.600E-03
8.67418E-01,-2.400E-03
8.67458E-01,-1.600E-03
8.67498E-01,-1.600E-03
8.67538E-01,-1.600E-03
8.67578E-01,-2.400E-03
8.67618E-01,-8.000E-04
8.67658E-01,-2.400E-03
8.67698E-01,-2.400E-03
8.67738E-01,-1.600E-03
8.67778E-01,-8.000E-04
8.67818E-01,-1.600E-03
8.67858E-01,-2.400E-03
8.67898E-01,-1.600E-03
8.67938E-01,-2.400E-03
8.67978E-01,-8.000E-04
8.68018E-01,-2.400E-03
8.68058E-01,-1.600E-03
8.68098E-01,-1.600E-03
8.68138E-01,-8.000E-04
8.68178E-01,-2.400E-03
8.68218E-01,-1.600E-03
8.68258E-01,-1.600E-03
8.68298E-01,-1.600E-03
8.68338E-01,-1.600E-03
8.68378E-01,-8.000E-04
8.68418E-01,-1.600E-03
8.68458E-01,-8.000E-04
8.68498E-01,-2.400E-03
8.68538E-01,-2.400E-03
8.68578E-01,-1.600E-03
8.68618E-01,-2.400E-03
8.68658E-01,-1.600E-03
8.68698E-01,-1.600E-03
8.68738E-01,-1.600E-03
8.68778E-01,-2.400E-03
8.68818E-01,-8.000E-04
8.68858E-01,-2.400E-03
8.68898E-01,-2.400E-03
8.68938E-01,-2.400E-03
8.68978E-01,-8.000E-04
8.69018E-01,-2.400E-03
8.69058E-01,-8.000E-04
8.69098E-01,-8.000E-04
8.69138E-01,-1.600E-03
8.69178E-01,-1.310E-18
8.69218E-01,-1.600E-03
8.69258E-01,-8.000E-04
8.69298E-01,-2.400E-03
8.69338E-01,-1.600E-03
8.69378E-01,-1.600E-03
8.69419E-01,-2.400E-03
8.69459E-01,-2.400E-03
8.69499E-01,-8.000E-04
8.69539E-01,-2.400E-03
8.69579E-01,-1.600E-03
8.69619E-01,-1.600E-03
8.69659E-01,-8.000E-04
8.69699E-01,-8.000E-04
8.69739E-01,-2.400E-03
8.69779E-01,-8.000E-04
8.69819E-01,-1.600E-03
8.69859E-01,-8.000E-04
8.69899E-01,-1.600E-03
8.69939E-01,-8.000E-04
8.69979E-01,-1.600E-03
8.70019E-01,-1.600E-03
8.70059E-01,-2.400E-03
8.70099E-01,-2.400E-03
8.70139E-01,-1.600E-03
8.70179E-01,-8.000E-04
8.70219E-01,-1.310E-18
8.70259E-01,-1.600E-03
8.70299E-01,-1.600E-03
8.70339E-01,-2.400E-03
8.70379E-01,-1.600E-03
8.70419E-01,-2.400E-03
8.70459E-01,-2.400E-03
8.70499E-01,-1.600E-03
8.70539E-01,-1.600E-03
8.70579E-01,-1.600E-03
8.70619E-01,-1.600E-03
8.70659E-01,-2.400E-03
8.70699E-01,-8.000E-04
8.70739E-01,-3.200E-03
8.70779E-01,-1.600E-03
8.70819E-01,-1.600E-03
8.70859E-01,-1.600E-03
8.70899E-01,-8.000E-04
8.70939E-01,-1.600E-03
8.70979E-01,-1.600E-03
8.71019E-01,-2.400E-03
8.71059E-01,-1.600E-03
8.71099E-01,-8.000E-04
8.71139E-01,-1.600E-03
8.71179E-01,-8.000E-04
8.71219E-01,-2.400E-03
8.71259E-01,-1.600E-03
8.71299E-01,-2.400E-03
8.71339E-01,-1.600E-03
8.71379E-01,-8.000E-04
8.71420E-01,-8.000E-04
8.71460E-01,-1.310E-18
8.71500E-01,-8.000E-04
8.71540E-01,-1.600E-03
8.71580E-01,-1.600E-03
8.71620E-01,-8.000E-04
8.71660E-01,-1.600E-03
8.71700E-01,-1.310E-18
8.71740E-01,-8.000E-04
8.71780E-01,-1.310E-18
8.71820E-01,-8.000E-04
8.71860E-01,-8.000E-04
8.71900E-01,-8.000E-04
8.71940E-01,-1.310E-18
8.71980E-01,-1.600E-03
8.72020E-01,-1.600E-03
8.72060E-01,-2.400E-03
8.72100E-01,-2.400E-03
8.72140E-01,-8.000E-04
8.72180E-01,-8.000E-04
8.72220E-01,-8.000E-04
8.72260E-01,-1.600E-03
8.72300E-01,-8.000E-04
8.72340E-01,-8.000E-04
8.72380E-01,-2.400E-03
8.72420E-01,-2.400E-03
8.72460E-01,-1.310E-18
8.72500E-01,-1.600E-03
8.72540E-01,-1.600E-03
8.72580E-01,-1.600E-03
8.72620E-01,-8.000E-04
8.72660E-01,-8.000E-04
8.72700E-01,-8.000E-04
8.72740E-01,-1.310E-18
8.72780E-01,-1.600E-03
8.72820E-01,-8.000E-04
8.72860E-01,-8.000E-04
8.72900E-01,-1.600E-03
8.72940E-01,-8.000E-04
8.72980E-01,-1.600E-03
8.73020E-01,-1.600E-03
8.73060E-01,-2.400E-03
8.73100E-01,-2.400E-03
8.73140E-01,-1.310E-18
8.73180E-01,-1.310E-18
8.73220E-01,-8.000E-04
8.73260E-01,-1.310E-18
8.73300E-01,-1.600E-03
8.73340E-01,-8.000E-04
8.73380E-01,-8.000E-04
8.73421E-01,-8.000E-04
8.73461E-01,-8.000E-04
8.73501E-01,-8.000E-04
8.73541E-01,-1.600E-03
8.73581E-01,-1.600E-03
8.73621E-01,-8.000E-04
8.73661E-01,-1.310E-18
8.73701E-01,-8.000E-04
8.73741E-01,-8.000E-04
8.73781E-01,-2.400E-03
8.73821E-01,-8.000E-04
8.73861E-01,8.000E-04
8.73901E-01,-1.310E-18
8.73941E-01,-1.600E-03
8.73981E-01,-8.000E-04
8.74021E-01,-1.600E-03
8.74061E-01,-8.000E-04
8.74101E-01,-2.400E-03
8.74141E-01,-8.000E-04
8.74181E-01,-1.310E-18
8.74221E-01,-8.000E-04
8.74261E-01,-1.600E-03
8.74301E-01,-8.000E-04
8.74341E-01,-1.600E-03
8.74381E-01,-1.600E-03
8.74421E-01,-8.000E-04
8.74461E-01,-1.310E-18
8.74501E-01,-1.600E-03
8.74541E-01,-8.000E-04
8.74581E-01,-1.310E-18
8.74621E-01,-8.000E-04
8.74661E-01,-1.600E-03
8.74701E-01,-8.000E-04
8.74741E-01,-1.600E-03
8.74781E-01,-8.000E-04
8.74821E-01,-8.000E-04
8.74861E-01,-1.600E-03
8.74901E-01,-8.000E-04
8.74941E-01,-8.000E-04
8.74981E-01,-2.400E-03
8.75021E-01,-1.600E-03
8.75061E-01,-1.600E-03
8.75101E-01,-1.600E-03
8.75141E-01,-2.400E-03
8.75181E-01,-8.000E-04
8.75221E-01,-8.000E-04
8.75261E-01,-8.000E-04
8.75301E-01,-1.310E-18
8.75341E-01,-8.000E-04
8.75381E-01,-8.000E-04
8.75422E-01,-8.000E-04
8.75462E-01,-8.000E-04
8.75502E-01,-2.400E-03
8.75542E-01,-2.400E-03
8.75582E-01,-1.600E-03
8.75622E-01,-2.400E-03
8.75662E-01,-1.600E-03
8.75702E-01,-8.000E-04
8.75742E-01,-2.400E-03
8.75782E-01,-3.200E-03
8.75822E-01,-1.600E-03
8.75862E-01,-2.400E-03
8.75902E-01,-1.600E-03
8.75942E-01,-8.000E-04
8.75982E-01,-1.310E-18
8.76022E-01,-1.600E-03
8.76062E-01,-1.600E-03
8.76102E-01,-1.600E-03
8.76142E-01,-8.000E-04
8.76182E-01,-1.600E-03
8.76222E-01,-2.400E-03
8.76262E-01,-8.000E-04
8.76302E-01,-1.600E-03
8.76342E-01,-1.600E-03
8.76382E-01,-1.600E-03
8.76422E-01,-2.400E-03
8.76462E-01,-1.600E-03
8.76502E-01,-1.600E-03
8.76542E-01,-8.000E-04
8.76582E-01,-1.600E-03
8.76622E-01,-1.600E-03
8.76662E-01,-2.400E-03
8.76702E-01,-8.000E-04
8.76742E-01,-2.400E-03
8.76782E-01,-2.400E-03
8.76822E-01,-8.000E-04
8.76862E-01,-1.600E-03
8.76902E-01,-3.200E-03
8.76942E-01,-8.000E-04
8.76982E-01,-2.400E-03
8.77022E-01,-1.600E-03
8.77062E-01,-8.000E-04
8.77102E-01,-2.400E-03
8.77142E-01,-1.600E-03
8.77182E-01,-1.600E-03
8.77222E-01,-2.400E-03
8.77262E-01,-8.000E-04
8.77302E-01,-1.600E-03
8.77342E-01,-2.400E-03
8.77382E-01,-1.600E-03
8.77423E-01,-1.600E-03
8.77463E-01,-2.400E-03
8.77503E-01,-8.000E-04
8.77543E-01,-8.000E-04
8.77583E-01,-1.600E-03
8.77623E-01,-1.600E-03
8.77663E-01,-1.600E-03
8.77703E-01,-1.600E-03
8.77743E-01,-1.600E-03
8.77783E-01,-1.600E-03
8.77823E-01,-1.600E-03
8.77863E-01,-2.400E-03
8.77903E-01,-2.400E-03
8.77943E-01,-2.400E-03
8.77983E-01,-2.400E-03
8.78023E-01,-2.400E-03
8.78063E-01,-2.400E-03
8.78103E-01,-1.600E-03
8.78143E-01,-1.600E-03
8.78183E-01,-1.600E-03
8.78223E-01,-1.600E-03
8.78263E-01,-2.400E-03
8.78303E-01,-2.400E-03
8.78343E-01,-1.600E-03
8.78383E-01,-1.600E-03
8.78423E-01,-8.000E-04
8.78463E-01,-2.400E-03
8.78503E-01,-8.000E-04
8.78543E-01,-2.400E-03
8.78583E-01,-2.400E-03
8.78623E-01,-1.600E-03
8.78663E-01,-2.400E-03
8.78703E-01,-1.600E-03
8.78743E-01,-1.600E-03
8.78783E-01,-2.400E-03
8.78823E-01,-2.400E-03
8.78863E-01,-1.600E-03
8.78903E-01,-1.600E-03
8.78943E-01,-1.600E-03
8.78983E-01,-2.400E-03
8.79023E-01,-2.400E-03
8.79063E-01,-1.600E-03
8.79103E-01,-2.400E-03
8.79143E-01,-2.400E-03
8.79183E-01,-2.400E-03
8.79223E-01,-2.400E-03
8.79263E-01,-1.600E-03
8.79303E-01,-1.600E-03
8.79343E-01,-1.600E-03
8.79383E-01,-2.400E-03
8.79424E-01,-2.400E-03
8.79464E-01,-3.200E-03
8.79504E-01,-1.600E-03
8.79544E-01,-2.400E-03
8.79584E-01,-1.600E-03
8.79624E-01,-1.600E-03
8.79664E-01,-2.400E-03
8.79704E-01,-3.200E-03
8.79744E-01,-1.600E-03
8.79784E-01,-8.000E-04
8.79824E-01,-1.600E-03
8.79864E-01,-2.400E-03
8.79904E-01,-1.600E-03
8.79944E-01,-1.600E-03
8.79984E-01,-1.600E-03
8.80024E-01,-8.000E-04
8.80064E-01,-1.600E-03
8.80104E-01,-1.600E-03
8.80144E-01,-1.600E-03
8.80184E-01,-8.000E-04
8.80224E-01,-1.600E-03
8.80264E-01,-2.400E-03
8.80304E-01,-1.600E-03
8.80344E-01,-1.600E-03
8.80384E-01,-1.600E-03
8.80424E-01,-8.000E-04
8.80464E-01,-1.600E-03
8.80504E-01,-1.600E-03
8.80544E-01,-8.000E-04
8.80584E-01,-1.600E-03
8.80624E-01,-8.000E-04
8.80664E-01,-1.310E-18
8.80704E-01,-1.600E-03
8.80744E-01,-1.600E-03
8.80784E-01,-2.400E-03
8.80824E-01,-2.400E-03
8.80864E-01,-1.600E-03
8.80904E-01,-1.600E-03
8.80944E-01,-2.400E-03
8.80984E-01,-1.600E-03
8.81024E-01,-8.000E-04
8.81064E-01,-1.600E-03
8.81104E-01,-1.600E-03
8.81144E-01,-1.600E-03
8.81184E-01,-8.000E-04
8.81224E-01,-8.000E-04
8.81264E-01,-1.600E-03
8.81304E-01,-1.600E-03
8.81344E-01,-2.400E-03
8.81384E-01,-1.600E-03
8.81425E-01,-1.600E-03
8.81465E-01,-8.000E-04
8.81505E-01,-1.600E-03
8.81545E-01,-8.000E-04
8.81585E-01,-1.600E-03
8.81625E-01,-1.600E-03
8.81665E-01,-8.000E-04
8.81705E-01,-1.600E-03
8.81745E-01,-2.400E-03
8.81785E-01,-1.600E-03
8.81825E-01,-1.600E-03
8.81865E-01,-8.000E-04
8.81905E-01,-8.000E-04
8.81945E-01,-1.600E-03
8.81985E-01,-8.000E-04
8.82025E-01,-8.000E-04
8.82065E-01,-1.600E-03
8.82105E-01,-2.400E-03
8.82145E-01,-1.600E-03
8.82185E-01,-8.000E-04
8.82225E-01,-2.400E-03
8.82265E-01,-1.600E-03
8.82305E-01,-8.000E-04
8.82345E-01,-1.600E-03
8.82385E-01,-1.600E-03
8.82425E-01,-8.000E-04
8.82465E-01,-1.600E-03
8.82505E-01,-8.000E-04
8.82545E-01,-8.000E-04
8.82585E-01,-8.000E-04
8.82625E-01,-8.000E-04
8.82665E-01,-8.000E-04
8.82705E-01,-2.400E-03
8.82745E-01,-2.400E-03
8.82785E-01,-1.600E-03
8.82825E-01,-8.000E-04
8.82865E-01,-1.600E-03
8.82905E-01,-1.600E-03
8.82945E-01,-8.000E-04
8.82985E-01,-8.000E-04
8.83025E-01,-8.000E-04
8.83065E-01,-8.000E-04
8.83105E-01,-8.000E-04
8.83145E-01,-1.310E-18
8.83185E-01,-1.600E-03
8.83225E-01,-2.400E-03
8.83265E-01,-1.600E-03
8.83305E-01,-1.600E-03
8.83345E-01,-1.600E-03
8.83385E-01,-2.400E-03
8.83426E-01,-8.000E-04
8.83466E-01,-8.000E-04
8.83506E-01,-1.600E-03
8.83546E-01,-1.600E-03
8.83586E-01,-8.000E-04
8.83626E-01,-8.000E-04
8.83666E-01,-8.000E-04
8.83706E-01,-8.000E-04
8.83746E-01,-1.600E-03
8.83786E-01,-1.600E-03
8.83826E-01,-2.400E-03
8.83866E-01,-1.600E-03
8.83906E-01,-8.000E-04
8.83946E-01,-1.600E-03
8.83986E-01,-1.600E-03
8.84026E-01,-1.600E-03
8.84066E-01,-1.600E-03
8.84106E-01,-2.400E-03
8.84146E-01,-1.310E-18
8.84186E-01,-1.600E-03
8.84226E-01,-1.310E-18
8.84266E-01,-1.600E-03
8.84306E-01,-1.310E-18
8.84346E-01,-1.600E-03
8.84386E-01,-1.600E-03
8.84426E-01,-1.600E-03
8.84466E-01,-1.600E-03
8.84506E-01,-1.600E-03
8.84546E-01,-2.400E-03
8.84586E-01,-1.600E-03
8.84626E-01,-8.000E-04
8.84666E-01,-8.000E-04
8.84706E-01,-1.310E-18
8.84746E-01,-8.000E-04
8.84786E-01,-8.000E-04
8.84826E-01,-1.310E-18
8.84866E-01,-1.310E-18
8.84906E-01,-1.600E-03
8.84946E-01,-1.600E-03
8.84986E-01,-8.000E-04
8.85026E-01,-8.000E-04
8.85066E-01,-8.000E-04
8.85106E-01,-1.310E-18
8.85146E-01,-2.400E-03
8.85186E-01,-1.600E-03
8.85226E-01,-8.000E-04
8.85266E-01,-1.600E-03
8.85306E-01,-8.000E-04
8.85346E-01,-1.310E-18
8.85386E-01,-1.600E-03
8.85427E-01,-1.600E-03
8.85467E-01,-1.600E-03
8.85507E-01,-2.400E-03
8.85547E-01,-3.200E-03
8.85587E-01,-1.600E-03
8.85627E-01,-8.000E-04
8.85667E-01,-8.000E-04
8.85707E-01,-8.000E-04
8.85747E-01,-8.000E-04
8.85787E-01,-8.000E-04
8.85827E-01,-1.600E-03
8.85867E-01,-1.600E-03
8.85907E-01,-8.000E-04
8.85947E-01,-8.000E-04
8.85987E-01,-1.600E-03
8.86027E-01,-1.600E-03
8.86067E-01,-8.000E-04
8.86107E-01,-1.600E-03
8.86147E-01,-2.400E-03
8.86187E-01,-2.400E-03
8.86227E-01,-1.600E-03
8.86267E-01,-2.400E-03
8.86307E-01,-1.600E-03
8.86347E-01,-2.400E-03
8.86387E-01,-1.600E-03
8.86427E-01,-2.400E-03
8.86467E-01,-1.600E-03
8.86507E-01,-1.600E-03
8.86547E-01,-1.600E-03
8.86587E-01,-2.400E-03
8.86627E-01,-2.400E-03
8.86667E-01,-1.600E-03
8.86707E-01,-1.600E-03
8.86747E-01,-8.000E-04
8.86787E-01,-2.400E-03
8.86827E-01,-8.000E-04
8.86867E-01,-1.600E-03
8.86907E-01,-2.400E-03
8.86947E-01,-1.600E-03
8.86987E-01,-8.000E-04
8.87027E-01,-1.600E-03
8.87067E-01,-2.400E-03
8.87107E-01,-1.600E-03
8.87147E-01,-1.600E-03
8.87187E-01,-1.600E-03
8.87227E-01,-2.400E-03
8.87267E-01,-1.600E-03
8.87307E-01,-2.400E-03
8.87347E-01,-2.400E-03
8.87387E-01,-1.600E-03
8.87428E-01,-1.600E-03
8.87468E-01,-8.000E-04
8.87508E-01,-1.600E-03
8.87548E-01,-1.600E-03
8.87588E-01,-2.400E-03
8.87628E-01,-2.400E-03
8.87668E-01,-3.200E-03
8.87708E-01,-2.400E-03
8.87748E-01,-1.600E-03
8.87788E-01,-1.600E-03
8.87828E-01,-8.000E-04
8.87868E-01,-2.400E-03
8.87908E-01,-3.200E-03
8.87948E-01,-1.600E-03
8.87988E-01,-8.000E-04
8.88028E-01,-8.000E-04
8.88068E-01,-1.600E-03
8.88108E-01,-2.400E-03
8.88148E-01,-1.600E-03
8.88188E-01,-1.600E-03
8.88228E-01,-2.400E-03
8.88268E-01,-2.400E-03
8.88308E-01,-1.600E-03
8.88348E-01,-1.600E-03
8.88388E-01,-2.400E-03
8.88428E-01,-2.400E-03
8.88468E-01,-2.400E-03
8.88508E-01,-1.600E-03
8.88548E-01,-3.200E-03
8.88588E-01,-2.400E-03
8.88628E-01,-1.600E-03
8.88668E-01,-2.400E-03
8.88708E-01,-1.600E-03
8.88748E-01,-2.400E-03
8.88788E-01,-1.600E-03
8.88828E-01,-1.600E-03
8.88868E-01,-1.600E-03
8.88908E-01,-1.600E-03
8.88948E-01,-1.600E-03
8.88988E-01,-1.600E-03
8.89028E-01,-2.400E-03
8.89068E-01,-1.600E-03
8.89108E-01,-2.400E-03
8.89148E-01,-8.000E-04
8.89188E-01,-1.600E-03
8.89228E-01,-2.400E-03
8.89268E-01,-1.600E-03
8.89308E-01,-1.600E-03
8.89348E-01,-1.600E-03
8.89388E-01,-8.000E-04
8.89429E-01,-2.400E-03
8.89469E-01,-1.600E-03
8.89509E-01,-8.000E-04
8.89549E-01,-1.600E-03
8.89589E-01,-2.400E-03
8.89629E-01,-2.400E-03
8.89669E-01,-1.600E-03
8.89709E-01,-1.600E-03
8.89749E-01,-1.600E-03
8.89789E-01,-2.400E-03
8.89829E-01,-1.600E-03
8.89869E-01,-1.600E-03
8.89909E-01,-1.600E-03
8.89949E-01,-3.200E-03
8.89989E-01,-2.400E-03
8.90029E-01,-8.000E-04
8.90069E-01,-1.600E-03
8.90109E-01,-1.600E-03
8.90149E-01,-2.400E-03
8.90189E-01,-8.000E-04
8.90229E-01,-2.400E-03
8.90269E-01,-1.600E-03
8.90309E-01,-1.600E-03
8.90349E-01,-2.400E-03
8.90389E-01,-1.600E-03
8.90429E-01,-2.400E-03
8.90469E-01,-8.000E-04
8.90509E-01,-1.600E-03
8.90549E-01,-1.600E-03
8.90589E-01,-8.000E-04
8.90629E-01,-2.400E-03
8.90669E-01,-1.600E-03
8.90709E-01,-1.600E-03
8.90749E-01,-1.600E-03
8.90789E-01,-8.000E-04
8.90829E-01,-8.000E-04
8.90869E-01,-1.310E-18
8.90909E-01,-8.000E-04
8.90949E-01,-8.000E-04
8.90989E-01,-3.200E-03
8.91029E-01,-8.000E-04
8.91069E-01,-2.400E-03
8.91109E-01,-1.600E-03
8.91149E-01,-1.600E-03
8.91189E-01,-2.400E-03
8.91229E-01,-1.600E-03
8.91269E-01,-3.200E-03
8.91309E-01,-1.600E-03
8.91349E-01,-1.600E-03
8.91389E-01,-2.400E-03
8.91430E-01,-8.000E-04
8.91470E-01,-1.600E-03
8.91510E-01,-1.310E-18
8.91550E-01,-1.600E-03
8.91590E-01,-1.600E-03
8.91630E-01,-8.000E-04
8.91670E-01,-2.400E-03
8.91710E-01,-1.600E-03
8.91750E-01,-1.600E-03
8.91790E-01,-8.000E-04
8.91830E-01,-2.400E-03
8.91870E-01,-2.400E-03
8.91910E-01,-1.600E-03
8.91950E-01,-8.000E-04
8.91990E-01,-2.400E-03
8.92030E-01,-1.600E-03
8.92070E-01,-8.000E-04
8.92110E-01,-1.600E-03
8.92150E-01,-1.600E-03
8.92190E-01,-2.400E-03
8.92230E-01,-3.200E-03
8.92270E-01,-1.600E-03
8.92310E-01,-2.400E-03
8.92350E-01,-2.400E-03
8.92390E-01,-8.000E-04
8.92430E-01,-1.600E-03
8.92470E-01,-1.600E-03
8.92510E-01,-2.400E-03
8.92550E-01,-8.000E-04
8.92590E-01,-1.600E-03
8.92630E-01,-1.600E-03
8.92670E-01,-1.600E-03
8.92710E-01,-1.600E-03
8.92750E-01,-8.000E-04
8.92790E-01,-1.600E-03
8.92830E-01,-1.600E-03
8.92870E-01,-8.000E-04
8.92910E-01,-2.400E-03
8.92950E-01,-1.600E-03
8.92990E-01,-1.600E-03
8.93030E-01,-2.400E-03
8.93070E-01,-1.600E-03
8.93110E-01,-1.600E-03
8.93150E-01,-8.000E-04
8.93190E-01,-8.000E-04
8.93230E-01,-8.000E-04
8.93270E-01,-8.000E-04
8.93310E-01,-1.600E-03
8.93350E-01,-1.600E-03
8.93390E-01,-8.000E-04
8.93431E-01,-8.000E-04
8.93471E-01,-1.600E-03
8.93511E-01,-8.000E-04
8.93551E-01,-2.400E-03
8.93591E-01,-1.600E-03
8.93631E-01,-1.600E-03
8.93671E-01,-2.400E-03
8.93711E-01,-8.000E-04
8.93751E-01,-1.600E-03
8.93791E-01,-2.400E-03
8.93831E-01,-1.600E-03
8.93871E-01,-1.600E-03
8.93911E-01,-1.600E-03
8.93951E-01,-2.400E-03
8.93991E-01,-2.400E-03
8.94031E-01,-2.400E-03
8.94071E-01,-1.600E-03
8.94111E-01,-2.400E-03
8.94151E-01,-2.400E-03
8.94191E-01,-2.400E-03
8.94231E-01,-2.400E-03
8.94271E-01,-8.000E-04
8.94311E-01,-1.600E-03
8.94351E-01,-2.400E-03
8.94391E-01,-1.600E-03
8.94431E-01,-3.200E-03
8.94471E-01,-3.200E-03
8.94511E-01,-1.600E-03
8.94551E-01,-2.400E-03
8.94591E-01,-3.200E-03
8.94631E-01,-2.400E-03
8.94671E-01,-4.000E-03
8.94711E-01,-3.200E-03
8.94751E-01,-3.200E-03
8.94791E-01,-3.200E-03
8.94831E-01,-3.200E-03
8.94871E-01,-4.000E-03
8.94911E-01,-2.400E-03
8.94951E-01,-4.000E-03
8.94991E-01,-4.800E-03
8.95031E-01,-4.000E-03
8.95071E-01,-4.000E-03
8.95111E-01,-3.200E-03
8.95151E-01,-2.400E-03
8.95191E-01,-4.000E-03
8.95231E-01,-4.800E-03
8.95271E-01,-4.000E-03
8.95311E-01,-4.000E-03
8.95351E-01,-3.200E-03
8.95391E-01,-4.800E-03
8.95432E-01,-4.800E-03
8.95472E-01,-3.200E-03
8.95512E-01,-4.000E-03
8.95552E-01,-4.800E-03
8.95592E-01,-5.600E-03
8.95632E-01,-7.200E-03
8.95672E-01,-4.800E-03
8.95712E-01,-7.200E-03
8.95752E-01,-5.600E-03
8.95792E-01,-5.600E-03
8.95832E-01,-5.600E-03
8.95872E-01,-6.400E-03
8.95912E-01,-7.200E-03
8.95952E-01,-6.400E-03
8.95992E-01,-5.600E-03
8.96032E-01,-7.200E-03
8.96072E-01,-7.200E-03
8.96112E-01,-6.400E-03
8.96152E-01,-7.200E-03
8.96192E-01,-5.600E-03
8.96232E-01,-7.200E-03
8.96272E-01,-7.200E-03
8.96312E-01,-7.200E-03
8.96352E-01,-7.200E-03
8.96392E-01,-8.000E-03
8.96432E-01,-8.000E-03
8.96472E-01,-7.200E-03
8.96512E-01,-9.600E-03
8.96552E-01,-9.600E-03
8.96592E-01,-9.600E-03
8.96632E-01,-9.600E-03
8.96672E-01,-9.600E-03
8.96712E-01,-9.600E-03
8.96752E-01,-1.040E-02
8.96792E-01,-1.040E-02
8.96832E-01,-8.800E-03
8.96872E-01,-1.120E-02
8.96912E-01,-1.120E-02
8.96952E-01,-1.120E-02
8.96992E-01,-1.120E-02
8.97032E-01,-1.200E-02
8.97072E-01,-1.120E-02
8.97112E-01,-1.280E-02
8.97152E-01,-1.280E-02
8.97192E-01,-1.360E-02
8.97232E-01,-1.200E-02
8.97272E-01,-1.280E-02
8.97312E-01,-1.360E-02
8.97352E-01,-1.440E-02
8.97392E-01,-1.520E-02
8.97433E-01,-1.600E-02
8.97473E-01,-1.520E-02
8.97513E-01,-1.680E-02
8.97553E-01,-1.600E-02
8.97593E-01,-1.680E-02
8.97633E-01,-1.600E-02
8.97673E-01,-1.840E-02
8.97713E-01,-1.840E-02
8.97753E-01,-1.920E-02
8.97793E-01,-1.680E-02
8.97833E-01,-1.840E-02
8.97873E-01,-1.840E-02
8.97913E-01,-1.920E-02
8.97953E-01,-1.840E-02
8.97993E-01,-2.000E-02
8.98033E-01,-2.000E-02
8.98073E-01,-2.080E-02
8.98113E-01,-2.160E-02
8.98153E-01,-2.000E-02
8.98193E-01,-2.160E-02
8.98233E-01,-2.240E-02
8.98273E-01,-2.320E-02
8.98313E-01,-2.320E-02
8.98353E-01,-2.320E-02
8.98393E-01,-2.400E-02
8.98433E-01,-2.640E-02
8.98473E-01,-2.480E-02
8.98513E-01,-2.560E-02
8.98553E-01,-2.560E-02
8.98593E-01,-2.640E-02
8.98633E-01,-2.720E-02
8.98673E-01,-2.720E-02
8.98713E-01,-2.800E-02
8.98753E-01,-2.800E-02
8.98793E-01,-2.880E-02
8.98833E-01,-2.960E-02
8.98873E-01,-2.960E-02
8.98913E-01,-3.120E-02
8.98953E-01,-3.200E-02
8.98993E-01,-3.040E-02
8.99033E-01,-3.120E-02
8.99073E-01,-3.280E-02
8.99113E-01,-3.360E-02
8.99153E-01,-3.360E-02
8.99193E-01,-3.440E-02
8.99233E-01,-3.360E-02
8.99273E-01,-3.520E-02
8.99313E-01,-3.520E-02
8.99353E-01,-3.600E-02
8.99393E-01,-3.680E-02
8.99434E-01,-3.680E-02
8.99474E-01,-3.680E-02
8.99514E-01,-3.680E-02
8.99554E-01,-3.840E-02
8.99594E-01,-3.840E-02
8.99634E-01,-3.920E-02
8.99674E-01,-3.920E-02
8.99714E-01,-4.000E-02
8.99754E-01,-4.000E-02
8.99794E-01,-4.080E-02
8.99834E-01,-4.080E-02
8.99874E-01,-4.240E-02
8.99914E-01,-4.160E-02
8.99954E-01,-4.240E-02
8.99994E-01,-4.160E-02
9.00034E-01,-4.240E-02
9.00074E-01,-4.400E-02
9.00114E-01,-4.400E-02
9.00154E-01,-4.640E-02
9.00194E-01,-4.480E-02
9.00234E-01,-4.480E-02
9.00274E-01,-4.480E-02
9.00314E-01,-4.560E-02
9.00354E-01,-4.560E-02
9.00394E-01,-4.480E-02
9.00434E-01,-4.720E-02
9.00474E-01,-4.720E-02
9.00514E-01,-4.640E-02
9.00554E-01,-4.720E-02
9.00594E-01,-4.800E-02
9.00634E-01,-4.800E-02
9.00674E-01,-4.720E-02
9.00714E-01,-4.800E-02
9.00754E-01,-4.800E-02
9.00794E-01,-4.960E-02
9.00834E-01,-4.880E-02
9.00874E-01,-4.880E-02
9.00914E-01,-4.800E-02
9.00954E-01,-4.880E-02
9.00994E-01,-4.960E-02
9.01034E-01,-4.960E-02
9.01074E-01,-4.960E-02
9.01114E-01,-4.960E-02
9.01154E-01,-4.960E-02
9.01194E-01,-4.960E-02
9.01234E-01,-5.120E-02
9.01274E-01,-5.040E-02
9.01314E-01,-5.040E-02
9.01354E-01,-4.880E-02
9.01394E-01,-5.040E-02
9.01435E-01,-4.880E-02
9.01475E-01,-5.040E-02
9.01515E-01,-4.960E-02
9.01555E-01,-4.960E-02
9.01595E-01,-4.880E-02
9.01635E-01,-5.040E-02
9.01675E-01,-5.040E-02
9.01715E-01,-5.040E-02
9.01755E-01,-5.040E-02
9.01795E-01,-5.120E-02
9.01835E-01,-5.040E-02
9.01875E-01,-5.040E-02
9.01915E-01,-5.120E-02
9.01955E-01,-4.960E-02
9.01995E-01,-5.040E-02
9.02035E-01,-4.880E-02
9.02075E-01,-5.040E-02
9.02115E-01,-4.960E-02
9.02155E-01,-5.040E-02
9.02195E-01,-5.040E-02
9.02235E-01,-5.040E-02
9.02275E-01,-5.040E-02
9.02315E-01,-4.880E-02
