[s],CH1[V]
6.99075E-01,-4.400E-02
6.99115E-01,-4.440E-02
6.99155E-01,-4.480E-02
6.99195E-01,-4.520E-02
6.99235E-01,-4.520E-02
6.99275E-01,-4.560E-02
6.99315E-01,-4.640E-02
6.99355E-01,-4.680E-02
6.99395E-01,-4.640E-02
6.99435E-01,-4.720E-02
6.99475E-01,-4.760E-02
6.99515E-01,-4.720E-02
6.99555E-01,-4.720E-02
6.99595E-01,-4.800E-02
6.99635E-01,-4.800E-02
6.99675E-01,-4.800E-02
6.99715E-01,-4.840E-02
6.99755E-01,-4.800E-02
6.99795E-01,-4.880E-02
6.99835E-01,-4.880E-02
6.99875E-01,-4.920E-02
6.99915E-01,-4.840E-02
6.99955E-01,-4.920E-02
6.99995E-01,-4.920E-02
7.00035E-01,-5.000E-02
7.00075E-01,-4.960E-02
7.00115E-01,-4.960E-02
7.00155E-01,-5.000E-02
7.00195E-01,-4.960E-02
7.00235E-01,-5.040E-02
7.00276E-01,-5.000E-02
7.00316E-01,-5.000E-02
7.00356E-01,-5.000E-02
7.00396E-01,-5.000E-02
7.00436E-01,-5.000E-02
7.00476E-01,-5.080E-02
7.00516E-01,-5.040E-02
7.00556E-01,-5.040E-02
7.00596E-01,-5.040E-02
7.00636E-01,-5.120E-02
7.00676E-01,-5.040E-02
7.00716E-01,-5.120E-02
7.00756E-01,-5.120E-02
7.00796E-01,-5.080E-02
7.00836E-01,-5.160E-02
7.00876E-01,-5.040E-02
7.00916E-01,-5.160E-02
7.00956E-01,-5.120E-02
7.00996E-01,-5.120E-02
7.01036E-01,-5.160E-02
7.01076E-01,-5.160E-02
7.01116E-01,-5.200E-02
7.01156E-01,-5.160E-02
7.01196E-01,-5.120E-02
7.01236E-01,-5.120E-02
7.01276E-01,-5.240E-02
7.01316E-01,-5.200E-02
7.01356E-01,-5.240E-02
7.01396E-01,-5.200E-02
7.01436E-01,-5.200E-02
7.01476E-01,-5.200E-02
7.01516E-01,-5.200E-02
7.01556E-01,-5.200E-02
7.01596E-01,-5.240E-02
7.01636E-01,-5.240E-02
7.01676E-01,-5.200E-02
7.01716E-01,-5.200E-02
7.01756E-01,-5.200E-02
7.01796E-01,-5.280E-02
7.01836E-01,-5.240E-02
7.01876E-01,-5.200E-02
7.01916E-01,-5.240E-02
7.01956E-01,-5.160E-02
7.01996E-01,-5.200E-02
7.02036E-01,-5.160E-02
7.02076E-01,-5.240E-02
7.02116E-01,-5.200E-02
7.02156E-01,-5.200E-02
7.02196E-01,-5.240E-02
7.02236E-01,-5.240E-02
7.02277E-01,-5.200E-02
7.02317E-01,-5.200E-02
7.02357E-01,-5.200E-02
7.02397E-01,-5.200E-02
7.02437E-01,-5.240E-02
7.02477E-01,-5.200E-02
7.02517E-01,-5.200E-02
7.02557E-01,-5.240E-02
7.02597E-01,-5.240E-02
7.02637E-01,-5.200E-02
7.02677E-01,-5.240E-02
7.02717E-01,-5.320E-02
7.02757E-01,-5.240E-02
7.02797E-01,-5.200E-02
7.02837E-01,-5.240E-02
7.02877E-01,-5.200E-02
7.02917E-01,-5.200E-02
7.02957E-01,-5.160E-02
7.02997E-01,-5.200E-02
7.03037E-01,-5.200E-02
7.03077E-01,-5.240E-02
7.03117E-01,-5.160E-02
7.03157E-01,-5.200E-02
7.03197E-01,-5.120E-02
7.03237E-01,-5.280E-02
7.03277E-01,-5.240E-02
7.03317E-01,-5.240E-02
7.03357E-01,-5.280E-02
7.03397E-01,-5.240E-02
7.03437E-01,-5.200E-02
7.03477E-01,-5.200E-02
7.03517E-01,-5.200E-02
7.03557E-01,-5.240E-02
7.03597E-01,-5.240E-02
7.03637E-01,-5.240E-02
7.03677E-01,-5.320E-02
7.03717E-01,-5.160E-02
7.03757E-01,-5.240E-02
7.03797E-01,-5.240E-02
7.03837E-01,-5.280E-02
7.03877E-01,-5.200E-02
7.03917E-01,-5.240E-02
7.03957E-01,-5.200E-02
7.03997E-01,-5.200E-02
7.04037E-01,-5.200E-02
7.04077E-01,-5.240E-02
7.04117E-01,-5.200E-02
7.04157E-01,-5.160E-02
7.04197E-01,-5.160E-02
7.04237E-01,-5.200E-02
7.04278E-01,-5.200E-02
7.04318E-01,-5.200E-02
7.04358E-01,-5.200E-02
7.04398E-01,-5.160E-02
7.04438E-01,-5.160E-02
7.04478E-01,-5.040E-02
7.04518E-01,-5.160E-02
7.04558E-01,-5.160E-02
7.04598E-01,-5.160E-02
7.04638E-01,-5.080E-02
7.04678E-01,-5.040E-02
7.04718E-01,-5.040E-02
7.04758E-01,-5.040E-02
7.04798E-01,-4.960E-02
7.04838E-01,-5.040E-02
7.04878E-01,-4.960E-02
7.04918E-01,-4.960E-02
7.04958E-01,-4.920E-02
7.04998E-01,-4.920E-02
7.05038E-01,-4.840E-02
7.05078E-01,-4.840E-02
7.05118E-01,-4.800E-02
7.05158E-01,-4.800E-02
7.05198E-01,-4.760E-02
7.05238E-01,-4.680E-02
7.05278E-01,-4.560E-02
7.05318E-01,-4.640E-02
7.05358E-01,-4.520E-02
7.05398E-01,-4.520E-02
7.05438E-01,-4.360E-02
7.05478E-01,-4.320E-02
7.05518E-01,-4.360E-02
7.05558E-01,-4.280E-02
7.05598E-01,-4.240E-02
7.05638E-01,-4.080E-02
7.05678E-01,-4.120E-02
7.05718E-01,-4.000E-02
7.05758E-01,-3.920E-02
7.05798E-01,-3.880E-02
7.05838E-01,-3.800E-02
7.05878E-01,-3.680E-02
7.05918E-01,-3.680E-02
7.05958E-01,-3.560E-02
7.05998E-01,-3.400E-02
7.06038E-01,-3.400E-02
7.06078E-01,-3.280E-02
7.06118E-01,-3.120E-02
7.06158E-01,-3.080E-02
7.06198E-01,-3.000E-02
7.06238E-01,-3.000E-02
7.06279E-01,-2.840E-02
7.06319E-01,-2.720E-02
7.06359E-01,-2.720E-02
7.06399E-01,-2.600E-02
7.06439E-01,-2.520E-02
7.06479E-01,-2.400E-02
7.06519E-01,-2.280E-02
7.06559E-01,-2.240E-02
7.06599E-01,-2.160E-02
7.06639E-01,-2.080E-02
7.06679E-01,-2.000E-02
7.06719E-01,-1.880E-02
7.06759E-01,-1.880E-02
7.06799E-01,-1.760E-02
7.06839E-01,-1.680E-02
7.06879E-01,-1.600E-02
7.06919E-01,-1.440E-02
7.06959E-01,-1.480E-02
7.06999E-01,-1.400E-02
7.07039E-01,-1.320E-02
7.07079E-01,-1.280E-02
7.07119E-01,-1.200E-02
7.07159E-01,-1.200E-02
7.07199E-01,-1.120E-02
7.07239E-01,-1.000E-02
7.07279E-01,-9.600E-03
7.07319E-01,-9.200E-03
7.07359E-01,-8.400E-03
7.07399E-01,-8.400E-03
7.07439E-01,-8.400E-03
7.07479E-01,-7.200E-03
7.07519E-01,-6.800E-03
7.07559E-01,-6.000E-03
7.07599E-01,-6.400E-03
7.07639E-01,-6.000E-03
7.07679E-01,-4.800E-03
7.07719E-01,-4.800E-03
7.07759E-01,-4.400E-03
7.07799E-01,-4.400E-03
7.07839E-01,-4.400E-03
7.07879E-01,-4.000E-03
7.07919E-01,-4.000E-03
7.07959E-01,-3.200E-03
7.07999E-01,-3.600E-03
7.08039E-01,-2.400E-03
7.08079E-01,-2.000E-03
7.08119E-01,-2.000E-03
7.08159E-01,-1.200E-03
7.08199E-01,-1.600E-03
7.08239E-01,-1.200E-03
7.08280E-01,-1.200E-03
7.08320E-01,-1.600E-03
7.08360E-01,-4.000E-04
7.08400E-01,-1.200E-03
7.08440E-01,-4.000E-04
7.08480E-01,-8.000E-04
7.08520E-01,-8.000E-04
7.08560E-01,3.300E-19
7.08600E-01,3.300E-19
7.08640E-01,-4.000E-04
7.08680E-01,4.000E-04
7.08720E-01,8.000E-04
7.08760E-01,1.200E-03
7.08800E-01,4.000E-04
7.08840E-01,8.000E-04
7.08880E-01,1.200E-03
7.08920E-01,2.000E-03
7.08960E-01,1.600E-03
7.09000E-01,1.200E-03
7.09040E-01,8.000E-04
7.09080E-01,8.000E-04
7.09120E-01,1.600E-03
7.09160E-01,1.600E-03
7.09200E-01,1.200E-03
7.09240E-01,1.600E-03
7.09280E-01,2.000E-03
7.09320E-01,1.600E-03
7.09360E-01,1.200E-03
7.09400E-01,1.600E-03
7.09440E-01,1.200E-03
7.09480E-01,2.000E-03
7.09520E-01,1.600E-03
7.09560E-01,2.000E-03
7.09600E-01,1.600E-03
7.09640E-01,2.000E-03
7.09680E-01,2.000E-03
7.09720E-01,2.400E-03
7.09760E-01,2.800E-03
7.09800E-01,2.000E-03
7.09840E-01,2.800E-03
7.09880E-01,2.400E-03
7.09920E-01,2.400E-03
7.09960E-01,2.000E-03
7.10000E-01,2.000E-03
7.10040E-01,2.000E-03
7.10080E-01,2.400E-03
7.10120E-01,2.000E-03
7.10160E-01,1.200E-03
7.10200E-01,1.600E-03
7.10240E-01,2.000E-03
7.10281E-01,2.400E-03
7.10321E-01,2.800E-03
7.10361E-01,2.400E-03
7.10401E-01,2.000E-03
7.10441E-01,2.400E-03
7.10481E-01,2.000E-03
7.10521E-01,2.000E-03
7.10561E-01,2.400E-03
7.10601E-01,2.000E-03
7.10641E-01,2.400E-03
7.10681E-01,2.000E-03
7.10721E-01,2.400E-03
7.10761E-01,2.000E-03
7.10801E-01,2.000E-03
7.10841E-01,2.000E-03
7.10881E-01,2.400E-03
7.10921E-01,1.600E-03
7.10961E-01,2.400E-03
7.11001E-01,2.400E-03
7.11041E-01,2.400E-03
7.11081E-01,2.400E-03
7.11121E-01,2.000E-03
7.11161E-01,2.400E-03
7.11201E-01,2.400E-03
7.11241E-01,2.000E-03
7.11281E-01,2.000E-03
7.11321E-01,2.400E-03
7.11361E-01,2.000E-03
7.11401E-01,2.400E-03
7.11441E-01,2.400E-03
7.11481E-01,2.400E-03
7.11521E-01,1.600E-03
7.11561E-01,1.600E-03
7.11601E-01,2.000E-03
7.11641E-01,1.200E-03
7.11681E-01,2.000E-03
7.11721E-01,2.400E-03
7.11761E-01,2.400E-03
7.11801E-01,1.600E-03
7.11841E-01,2.000E-03
7.11881E-01,1.600E-03
7.11921E-01,1.600E-03
7.11961E-01,2.000E-03
7.12001E-01,2.400E-03
7.12041E-01,2.000E-03
7.12081E-01,2.000E-03
7.12121E-01,2.000E-03
7.12161E-01,2.000E-03
7.12201E-01,2.000E-03
7.12241E-01,2.000E-03
7.12282E-01,2.400E-03
7.12322E-01,2.400E-03
7.12362E-01,2.400E-03
7.12402E-01,2.000E-03
7.12442E-01,2.400E-03
7.12482E-01,2.000E-03
7.12522E-01,1.600E-03
7.12562E-01,2.000E-03
7.12602E-01,2.400E-03
7.12642E-01,1.200E-03
7.12682E-01,2.400E-03
7.12722E-01,2.000E-03
7.12762E-01,2.000E-03
7.12802E-01,2.000E-03
7.12842E-01,2.400E-03
7.12882E-01,1.200E-03
7.12922E-01,2.000E-03
7.12962E-01,2.800E-03
7.13002E-01,1.600E-03
7.13042E-01,2.000E-03
7.13082E-01,1.600E-03
7.13122E-01,2.000E-03
7.13162E-01,2.000E-03
7.13202E-01,2.000E-03
7.13242E-01,1.600E-03
7.13282E-01,2.000E-03
7.13322E-01,1.200E-03
7.13362E-01,2.400E-03
7.13402E-01,2.000E-03
7.13442E-01,1.600E-03
7.13482E-01,2.400E-03
7.13522E-01,1.200E-03
7.13562E-01,2.400E-03
7.13602E-01,1.600E-03
7.13642E-01,2.400E-03
7.13682E-01,2.400E-03
7.13722E-01,1.600E-03
7.13762E-01,2.000E-03
7.13802E-01,1.600E-03
7.13842E-01,2.000E-03
7.13882E-01,1.600E-03
7.13922E-01,1.600E-03
7.13962E-01,1.600E-03
7.14002E-01,1.600E-03
7.14042E-01,1.600E-03
7.14082E-01,2.000E-03
7.14122E-01,2.000E-03
7.14162E-01,1.600E-03
7.14202E-01,2.400E-03
7.14242E-01,2.000E-03
7.14283E-01,2.000E-03
7.14323E-01,2.000E-03
7.14363E-01,1.600E-03
7.14403E-01,1.600E-03
7.14443E-01,1.600E-03
7.14483E-01,1.600E-03
7.14523E-01,1.600E-03
7.14563E-01,2.000E-03
7.14603E-01,1.200E-03
7.14643E-01,1.600E-03
7.14683E-01,1.200E-03
7.14723E-01,1.600E-03
7.14763E-01,1.600E-03
7.14803E-01,1.600E-03
7.14843E-01,1.200E-03
7.14883E-01,2.000E-03
7.14923E-01,1.600E-03
7.14963E-01,1.600E-03
7.15003E-01,1.200E-03
7.15043E-01,1.200E-03
7.15083E-01,1.600E-03
7.15123E-01,2.000E-03
7.15163E-01,2.000E-03
7.15203E-01,2.000E-03
7.15243E-01,1.600E-03
7.15283E-01,2.000E-03
7.15323E-01,1.600E-03
7.15363E-01,2.000E-03
7.15403E-01,1.200E-03
7.15443E-01,2.000E-03
7.15483E-01,2.000E-03
7.15523E-01,2.400E-03
7.15563E-01,2.000E-03
7.15603E-01,1.200E-03
7.15643E-01,1.600E-03
7.15683E-01,2.000E-03
7.15723E-01,1.600E-03
7.15763E-01,1.600E-03
7.15803E-01,2.400E-03
7.15843E-01,1.600E-03
7.15883E-01,2.000E-03
7.15923E-01,2.000E-03
7.15963E-01,2.400E-03
7.16003E-01,1.600E-03
7.16043E-01,2.000E-03
7.16083E-01,2.400E-03
7.16123E-01,2.000E-03
7.16163E-01,2.000E-03
7.16203E-01,2.000E-03
7.16243E-01,2.000E-03
7.16284E-01,2.000E-03
7.16324E-01,1.600E-03
7.16364E-01,2.000E-03
7.16404E-01,2.000E-03
7.16444E-01,2.000E-03
7.16484E-01,2.000E-03
7.16524E-01,2.400E-03
7.16564E-01,2.000E-03
7.16604E-01,2.400E-03
7.16644E-01,2.000E-03
7.16684E-01,2.800E-03
7.16724E-01,2.400E-03
7.16764E-01,2.000E-03
7.16804E-01,2.400E-03
7.16844E-01,2.400E-03
7.16884E-01,2.400E-03
7.16924E-01,2.400E-03
7.16964E-01,2.000E-03
7.17004E-01,1.600E-03
7.17044E-01,2.000E-03
7.17084E-01,2.400E-03
7.17124E-01,2.000E-03
7.17164E-01,2.400E-03
7.17204E-01,2.400E-03
7.17244E-01,1.600E-03
7.17284E-01,1.600E-03
7.17324E-01,2.000E-03
7.17364E-01,2.000E-03
7.17404E-01,2.800E-03
7.17444E-01,2.000E-03
7.17484E-01,2.000E-03
7.17524E-01,2.800E-03
7.17564E-01,2.400E-03
7.17604E-01,1.600E-03
7.17644E-01,1.600E-03
7.17684E-01,2.800E-03
7.17724E-01,2.400E-03
7.17764E-01,2.400E-03
7.17804E-01,2.400E-03
7.17844E-01,2.800E-03
7.17884E-01,2.400E-03
7.17924E-01,2.400E-03
7.17964E-01,2.400E-03
7.18004E-01,2.000E-03
7.18044E-01,2.400E-03
7.18084E-01,2.400E-03
7.18124E-01,2.800E-03
7.18164E-01,2.000E-03
7.18204E-01,2.000E-03
7.18244E-01,2.400E-03
7.18285E-01,2.400E-03
7.18325E-01,2.000E-03
7.18365E-01,2.800E-03
7.18405E-01,2.400E-03
7.18445E-01,2.400E-03
7.18485E-01,2.400E-03
7.18525E-01,2.400E-03
7.18565E-01,2.000E-03
7.18605E-01,2.400E-03
7.18645E-01,2.000E-03
7.18685E-01,2.400E-03
7.18725E-01,2.800E-03
7.18765E-01,2.000E-03
7.18805E-01,2.400E-03
7.18845E-01,2.000E-03
7.18885E-01,2.400E-03
7.18925E-01,2.400E-03
7.18965E-01,2.400E-03
7.19005E-01,2.400E-03
7.19045E-01,2.800E-03
7.19085E-01,2.800E-03
7.19125E-01,2.400E-03
7.19165E-01,2.400E-03
7.19205E-01,2.800E-03
7.19245E-01,2.000E-03
7.19285E-01,2.400E-03
7.19325E-01,2.000E-03
7.19365E-01,2.800E-03
7.19405E-01,2.400E-03
7.19445E-01,2.800E-03
7.19485E-01,2.000E-03
7.19525E-01,2.800E-03
7.19565E-01,2.400E-03
7.19605E-01,2.400E-03
7.19645E-01,2.800E-03
7.19685E-01,2.400E-03
7.19725E-01,2.000E-03
7.19765E-01,2.000E-03
7.19805E-01,2.400E-03
7.19845E-01,2.400E-03
7.19885E-01,2.800E-03
7.19925E-01,2.000E-03
7.19965E-01,2.400E-03
7.20005E-01,2.000E-03
7.20045E-01,2.000E-03
7.20085E-01,2.400E-03
7.20125E-01,2.000E-03
7.20165E-01,2.000E-03
7.20205E-01,2.400E-03
7.20245E-01,2.400E-03
7.20286E-01,2.800E-03
7.20326E-01,2.400E-03
7.20366E-01,2.400E-03
7.20406E-01,2.400E-03
7.20446E-01,2.000E-03
7.20486E-01,2.400E-03
7.20526E-01,2.000E-03
7.20566E-01,2.400E-03
7.20606E-01,2.800E-03
7.20646E-01,2.000E-03
7.20686E-01,2.400E-03
7.20726E-01,2.000E-03
7.20766E-01,2.000E-03
7.20806E-01,2.400E-03
7.20846E-01,2.800E-03
7.20886E-01,2.000E-03
7.20926E-01,2.400E-03
7.20966E-01,1.600E-03
7.21006E-01,1.600E-03
7.21046E-01,2.400E-03
7.21086E-01,1.600E-03
7.21126E-01,2.000E-03
7.21166E-01,1.600E-03
7.21206E-01,1.600E-03
7.21246E-01,2.000E-03
7.21286E-01,2.000E-03
7.21326E-01,1.600E-03
7.21366E-01,1.600E-03
7.21406E-01,2.000E-03
7.21446E-01,2.000E-03
7.21486E-01,2.800E-03
7.21526E-01,1.600E-03
7.21566E-01,2.000E-03
7.21606E-01,2.000E-03
7.21646E-01,1.600E-03
7.21686E-01,2.000E-03
7.21726E-01,2.000E-03
7.21766E-01,2.000E-03
7.21806E-01,2.000E-03
7.21846E-01,1.600E-03
7.21886E-01,2.400E-03
7.21926E-01,1.600E-03
7.21966E-01,1.600E-03
7.22006E-01,1.600E-03
7.22046E-01,1.200E-03
7.22086E-01,2.400E-03
7.22126E-01,2.000E-03
7.22166E-01,2.000E-03
7.22206E-01,1.200E-03
7.22246E-01,2.000E-03
7.22287E-01,2.400E-03
7.22327E-01,2.000E-03
7.22367E-01,1.600E-03
7.22407E-01,1.600E-03
7.22447E-01,1.200E-03
7.22487E-01,1.600E-03
7.22527E-01,1.200E-03
7.22567E-01,1.600E-03
7.22607E-01,2.000E-03
7.22647E-01,1.600E-03
7.22687E-01,2.000E-03
7.22727E-01,1.600E-03
7.22767E-01,1.600E-03
7.22807E-01,2.000E-03
7.22847E-01,1.600E-03
7.22887E-01,1.200E-03
7.22927E-01,2.400E-03
7.22967E-01,2.400E-03
7.23007E-01,1.200E-03
7.23047E-01,2.000E-03
7.23087E-01,1.600E-03
7.23127E-01,2.400E-03
7.23167E-01,2.000E-03
7.23207E-01,1.200E-03
7.23247E-01,1.200E-03
7.23287E-01,1.600E-03
7.23327E-01,1.600E-03
7.23367E-01,1.600E-03
7.23407E-01,1.200E-03
7.23447E-01,1.600E-03
7.23487E-01,1.600E-03
7.23527E-01,1.600E-03
7.23567E-01,2.000E-03
7.23607E-01,1.200E-03
7.23647E-01,1.200E-03
7.23687E-01,1.600E-03
7.23727E-01,1.600E-03
7.23767E-01,2.000E-03
7.23807E-01,1.200E-03
7.23847E-01,1.200E-03
7.23887E-01,1.200E-03
7.23927E-01,1.600E-03
7.23967E-01,1.200E-03
7.24007E-01,1.200E-03
7.24047E-01,1.600E-03
7.24087E-01,1.200E-03
7.24127E-01,1.600E-03
7.24167E-01,2.000E-03
7.24207E-01,2.000E-03
7.24247E-01,1.200E-03
7.24288E-01,1.600E-03
7.24328E-01,1.200E-03
7.24368E-01,2.000E-03
7.24408E-01,2.000E-03
7.24448E-01,1.600E-03
7.24488E-01,1.600E-03
7.24528E-01,1.600E-03
7.24568E-01,1.200E-03
7.24608E-01,1.600E-03
7.24648E-01,2.000E-03
7.24688E-01,1.600E-03
7.24728E-01,1.600E-03
7.24768E-01,1.600E-03
7.24808E-01,8.000E-04
7.24848E-01,2.000E-03
7.24888E-01,1.200E-03
7.24928E-01,1.200E-03
7.24968E-01,2.000E-03
7.25008E-01,1.600E-03
7.25048E-01,1.200E-03
7.25088E-01,1.600E-03
7.25128E-01,1.600E-03
7.25168E-01,2.000E-03
7.25208E-01,2.400E-03
7.25248E-01,2.000E-03
7.25288E-01,2.000E-03
7.25328E-01,2.400E-03
7.25368E-01,2.400E-03
7.25408E-01,2.000E-03
7.25448E-01,1.600E-03
7.25488E-01,2.000E-03
7.25528E-01,2.000E-03
7.25568E-01,2.400E-03
7.25608E-01,1.200E-03
7.25648E-01,2.000E-03
7.25688E-01,2.400E-03
7.25728E-01,2.000E-03
7.25768E-01,2.000E-03
7.25808E-01,2.400E-03
7.25848E-01,2.400E-03
7.25888E-01,2.000E-03
7.25928E-01,1.600E-03
7.25968E-01,2.000E-03
7.26008E-01,1.200E-03
7.26048E-01,2.000E-03
7.26088E-01,2.000E-03
7.26128E-01,1.600E-03
7.26168E-01,1.600E-03
7.26208E-01,2.000E-03
7.26248E-01,1.600E-03
7.26289E-01,1.200E-03
7.26329E-01,1.600E-03
7.26369E-01,1.600E-03
7.26409E-01,1.600E-03
7.26449E-01,1.600E-03
7.26489E-01,2.000E-03
7.26529E-01,1.600E-03
7.26569E-01,2.000E-03
7.26609E-01,1.600E-03
7.26649E-01,2.000E-03
7.26689E-01,2.000E-03
7.26729E-01,2.000E-03
7.26769E-01,2.400E-03
7.26809E-01,2.400E-03
7.26849E-01,2.000E-03
7.26889E-01,1.600E-03
7.26929E-01,2.000E-03
7.26969E-01,1.600E-03
7.27009E-01,2.000E-03
7.27049E-01,2.000E-03
7.27089E-01,2.000E-03
7.27129E-01,2.000E-03
7.27169E-01,2.400E-03
7.27209E-01,1.600E-03
7.27249E-01,2.400E-03
7.27289E-01,2.000E-03
7.27329E-01,2.400E-03
7.27369E-01,2.400E-03
7.27409E-01,2.000E-03
7.27449E-01,2.000E-03
7.27489E-01,1.200E-03
7.27529E-01,2.000E-03
7.27569E-01,2.000E-03
7.27609E-01,2.000E-03
7.27649E-01,1.600E-03
7.27689E-01,2.800E-03
7.27729E-01,2.400E-03
7.27769E-01,2.000E-03
7.27809E-01,2.400E-03
7.27849E-01,2.800E-03
7.27889E-01,2.000E-03
7.27929E-01,2.000E-03
7.27969E-01,2.000E-03
7.28009E-01,2.000E-03
7.28049E-01,2.400E-03
7.28089E-01,2.400E-03
7.28129E-01,2.400E-03
7.28169E-01,2.800E-03
7.28209E-01,2.400E-03
7.28249E-01,2.000E-03
7.28290E-01,2.400E-03
7.28330E-01,1.600E-03
7.28370E-01,1.600E-03
7.28410E-01,2.000E-03
7.28450E-01,2.400E-03
7.28490E-01,1.600E-03
7.28530E-01,2.800E-03
7.28570E-01,2.000E-03
7.28610E-01,2.000E-03
7.28650E-01,2.400E-03
7.28690E-01,2.400E-03
7.28730E-01,2.400E-03
7.28770E-01,2.000E-03
7.28810E-01,2.000E-03
7.28850E-01,1.600E-03
7.28890E-01,2.400E-03
7.28930E-01,2.400E-03
7.28970E-01,2.800E-03
7.29010E-01,1.600E-03
7.29050E-01,2.400E-03
7.29090E-01,1.600E-03
7.29130E-01,2.000E-03
7.29170E-01,2.000E-03
7.29210E-01,2.400E-03
7.29250E-01,2.400E-03
7.29290E-01,2.400E-03
7.29330E-01,2.000E-03
7.29370E-01,2.400E-03
7.29410E-01,2.000E-03
7.29450E-01,2.000E-03
7.29490E-01,2.400E-03
7.29530E-01,2.800E-03
7.29570E-01,2.000E-03
7.29610E-01,2.400E-03
7.29650E-01,2.400E-03
7.29690E-01,2.400E-03
7.29730E-01,2.400E-03
7.29770E-01,2.000E-03
7.29810E-01,2.400E-03
7.29850E-01,2.000E-03
7.29890E-01,2.400E-03
7.29930E-01,1.600E-03
7.29970E-01,2.000E-03
7.30010E-01,1.600E-03
7.30050E-01,2.000E-03
7.30090E-01,1.600E-03
7.30130E-01,2.400E-03
7.30170E-01,2.400E-03
7.30210E-01,2.000E-03
7.30250E-01,2.000E-03
7.30291E-01,1.600E-03
7.30331E-01,1.600E-03
7.30371E-01,2.400E-03
7.30411E-01,2.000E-03
7.30451E-01,2.000E-03
7.30491E-01,2.000E-03
7.30531E-01,1.600E-03
7.30571E-01,2.000E-03
7.30611E-01,2.000E-03
7.30651E-01,1.600E-03
7.30691E-01,1.600E-03
7.30731E-01,2.800E-03
7.30771E-01,1.600E-03
7.30811E-01,2.400E-03
7.30851E-01,1.600E-03
7.30891E-01,2.000E-03
7.30931E-01,2.400E-03
7.30971E-01,1.600E-03
7.31011E-01,1.200E-03
7.31051E-01,2.000E-03
7.31091E-01,1.200E-03
7.31131E-01,1.600E-03
7.31171E-01,1.600E-03
7.31211E-01,1.200E-03
7.31251E-01,2.000E-03
7.31291E-01,2.400E-03
7.31331E-01,1.600E-03
7.31371E-01,1.200E-03
7.31411E-01,2.000E-03
7.31451E-01,1.600E-03
7.31491E-01,1.200E-03
7.31531E-01,1.600E-03
7.31571E-01,2.000E-03
7.31611E-01,2.000E-03
7.31651E-01,1.600E-03
7.31691E-01,2.000E-03
7.31731E-01,1.600E-03
7.31771E-01,1.600E-03
7.31811E-01,2.000E-03
7.31851E-01,1.600E-03
7.31891E-01,2.000E-03
7.31931E-01,1.600E-03
7.31971E-01,2.000E-03
7.32011E-01,1.600E-03
7.32051E-01,1.600E-03
7.32091E-01,1.600E-03
7.32131E-01,1.200E-03
7.32171E-01,1.600E-03
7.32211E-01,1.600E-03
7.32251E-01,1.600E-03
7.32292E-01,1.200E-03
7.32332E-01,1.200E-03
7.32372E-01,1.200E-03
7.32412E-01,2.000E-03
7.32452E-01,8.000E-04
7.32492E-01,8.000E-04
7.32532E-01,1.200E-03
7.32572E-01,8.000E-04
7.32612E-01,2.000E-03
7.32652E-01,8.000E-04
7.32692E-01,2.000E-03
7.32732E-01,1.600E-03
7.32772E-01,2.400E-03
7.32812E-01,1.200E-03
7.32852E-01,1.600E-03
7.32892E-01,8.000E-04
7.32932E-01,1.600E-03
7.32972E-01,1.200E-03
7.33012E-01,2.000E-03
7.33052E-01,1.600E-03
7.33092E-01,2.000E-03
7.33132E-01,1.200E-03
7.33172E-01,1.600E-03
7.33212E-01,2.000E-03
7.33252E-01,1.200E-03
7.33292E-01,1.200E-03
7.33332E-01,1.200E-03
7.33372E-01,1.200E-03
7.33412E-01,1.200E-03
7.33452E-01,1.600E-03
7.33492E-01,1.600E-03
7.33532E-01,1.600E-03
7.33572E-01,1.200E-03
7.33612E-01,1.600E-03
7.33652E-01,1.200E-03
7.33692E-01,1.600E-03
7.33732E-01,1.600E-03
7.33772E-01,1.600E-03
7.33812E-01,1.600E-03
7.33852E-01,1.600E-03
7.33892E-01,1.200E-03
7.33932E-01,1.200E-03
7.33972E-01,1.200E-03
7.34012E-01,1.600E-03
7.34052E-01,1.600E-03
7.34092E-01,1.600E-03
7.34132E-01,1.200E-03
7.34172E-01,1.200E-03
7.34212E-01,1.200E-03
7.34252E-01,1.200E-03
7.34293E-01,2.000E-03
7.34333E-01,1.600E-03
7.34373E-01,1.600E-03
7.34413E-01,1.200E-03
7.34453E-01,1.200E-03
7.34493E-01,1.600E-03
7.34533E-01,1.600E-03
7.34573E-01,1.600E-03
7.34613E-01,2.000E-03
7.34653E-01,1.200E-03
7.34693E-01,1.200E-03
7.34733E-01,1.200E-03
7.34773E-01,8.000E-04
7.34813E-01,1.200E-03
7.34853E-01,1.600E-03
7.34893E-01,1.600E-03
7.34933E-01,2.000E-03
7.34973E-01,1.600E-03
7.35013E-01,8.000E-04
7.35053E-01,1.600E-03
7.35093E-01,1.200E-03
7.35133E-01,1.200E-03
7.35173E-01,1.600E-03
7.35213E-01,1.600E-03
7.35253E-01,2.000E-03
7.35293E-01,1.600E-03
7.35333E-01,1.600E-03
7.35373E-01,2.400E-03
7.35413E-01,1.200E-03
7.35453E-01,1.600E-03
7.35493E-01,1.600E-03
7.35533E-01,1.200E-03
7.35573E-01,1.600E-03
7.35613E-01,1.600E-03
7.35653E-01,2.000E-03
7.35693E-01,1.600E-03
