[s],CH1[V],CH2[V]
9.517769E-01,-2.400E-03,4.032E-01
9.517769E-01,-1.200E-03,4.800E-01
9.517793E-01,-2.400E-03,3.648E-01
9.517793E-01,-1.200E-03,4.800E-01
9.517817E-01,-2.000E-03,4.032E-01
9.517817E-01,-1.200E-03,4.800E-01
9.517841E-01,-2.400E-03,4.032E-01
9.517841E-01,-1.200E-03,4.800E-01
9.517865E-01,-2.400E-03,4.032E-01
9.517865E-01,-1.200E-03,4.800E-01
9.517889E-01,-2.400E-03,4.032E-01
9.517889E-01,-1.200E-03,4.416E-01
9.517913E-01,-2.000E-03,4.032E-01
9.517913E-01,-1.200E-03,4.800E-01
9.517937E-01,-2.000E-03,4.032E-01
9.517937E-01,-1.200E-03,4.800E-01
9.517961E-01,-2.400E-03,4.032E-01
9.517961E-01,-1.200E-03,4.800E-01
9.517985E-01,-2.400E-03,4.032E-01
9.517985E-01,-1.200E-03,4.800E-01
9.518009E-01,-2.400E-03,4.032E-01
9.518009E-01,-1.200E-03,4.800E-01
9.518033E-01,-2.400E-03,4.032E-01
9.518033E-01,-1.600E-03,4.800E-01
9.518057E-01,-2.000E-03,4.032E-01
9.518057E-01,-1.200E-03,4.800E-01
9.518081E-01,-2.400E-03,4.032E-01
9.518081E-01,-1.200E-03,4.800E-01
9.518105E-01,-2.000E-03,4.032E-01
9.518105E-01,-1.200E-03,4.800E-01
9.518129E-01,-2.000E-03,4.032E-01
9.518129E-01,-1.200E-03,4.416E-01
9.518153E-01,-2.400E-03,4.032E-01
9.518153E-01,-1.200E-03,4.416E-01
9.518177E-01,-2.400E-03,4.032E-01
9.518177E-01,-1.200E-03,4.416E-01
9.518201E-01,-2.000E-03,4.032E-01
9.518201E-01,-1.200E-03,4.800E-01
9.518225E-01,-2.400E-03,4.032E-01
9.518225E-01,-1.600E-03,4.416E-01
9.518249E-01,-2.400E-03,4.032E-01
9.518249E-01,-1.600E-03,4.416E-01
9.518273E-01,-2.400E-03,4.032E-01
9.518273E-01,-1.200E-03,4.800E-01
9.518297E-01,-2.400E-03,4.032E-01
9.518297E-01,-1.200E-03,4.416E-01
9.518321E-01,-2.400E-03,4.032E-01
9.518321E-01,-1.200E-03,4.416E-01
9.518345E-01,-2.400E-03,4.416E-01
9.518345E-01,-1.200E-03,4.800E-01
9.518369E-01,-2.400E-03,4.032E-01
9.518369E-01,-1.200E-03,4.416E-01
9.518393E-01,-2.400E-03,4.032E-01
9.518393E-01,-1.200E-03,4.800E-01
9.518417E-01,-2.400E-03,4.032E-01
9.518417E-01,-1.200E-03,4.800E-01
9.518441E-01,-2.000E-03,4.032E-01
9.518441E-01,-1.200E-03,4.800E-01
9.518465E-01,-2.400E-03,4.032E-01
9.518465E-01,-1.200E-03,4.800E-01
9.518489E-01,-2.400E-03,4.032E-01
9.518489E-01,-1.200E-03,4.800E-01
9.518513E-01,-2.400E-03,4.032E-01
9.518513E-01,-1.600E-03,4.800E-01
9.518537E-01,-2.400E-03,4.032E-01
9.518537E-01,-1.600E-03,4.800E-01
9.518561E-01,-2.400E-03,4.032E-01
9.518561E-01,-1.200E-03,4.416E-01
9.518585E-01,-2.400E-03,4.032E-01
9.518585E-01,-8.000E-04,4.800E-01
9.518609E-01,-2.400E-03,4.032E-01
9.518609E-01,-1.200E-03,4.416E-01
9.518633E-01,-2.400E-03,4.032E-01
9.518633E-01,-1.200E-03,4.416E-01
9.518657E-01,-2.000E-03,4.032E-01
9.518657E-01,-1.200E-03,4.800E-01
9.518681E-01,-2.400E-03,4.032E-01
9.518681E-01,-1.200E-03,4.416E-01
9.518705E-01,-2.400E-03,4.032E-01
9.518705E-01,-1.200E-03,4.800E-01
9.518729E-01,-2.400E-03,4.032E-01
9.518729E-01,-1.200E-03,4.800E-01
9.518753E-01,-2.400E-03,4.032E-01
9.518753E-01,-1.200E-03,4.800E-01
9.518777E-01,-2.400E-03,4.032E-01
9.518777E-01,-1.200E-03,4.416E-01
9.518801E-01,-2.400E-03,3.648E-01
9.518801E-01,-1.200E-03,4.416E-01
9.518825E-01,-2.400E-03,4.032E-01
9.518825E-01,-1.200E-03,4.416E-01
9.518849E-01,-2.400E-03,4.032E-01
