[s],CH1[V],CH2[V]
2.93002E-01,4.000E-03,7.400E-01
2.93006E-01,3.200E-03,7.600E-01
2.93010E-01,3.200E-03,7.600E-01
2.93014E-01,2.400E-03,7.800E-01
2.93018E-01,3.200E-03,7.800E-01
2.93022E-01,2.400E-03,7.800E-01
2.93026E-01,3.200E-03,7.800E-01
2.93030E-01,3.200E-03,7.600E-01
2.93034E-01,3.200E-03,7.400E-01
2.93038E-01,3.200E-03,7.800E-01
2.93042E-01,4.000E-03,7.600E-01
2.93046E-01,2.400E-03,7.800E-01
2.93050E-01,3.200E-03,7.800E-01
2.93054E-01,2.400E-03,7.600E-01
2.93058E-01,3.200E-03,7.800E-01
2.93062E-01,2.400E-03,7.800E-01
2.93066E-01,4.000E-03,7.600E-01
2.93070E-01,1.600E-03,7.200E-01
2.93074E-01,3.200E-03,7.800E-01
2.93078E-01,3.200E-03,7.800E-01
2.93082E-01,3.200E-03,7.600E-01
2.93086E-01,2.400E-03,7.800E-01
2.93090E-01,3.200E-03,8.200E-01
2.93094E-01,3.200E-03,7.600E-01
2.93098E-01,3.200E-03,7.400E-01
2.93102E-01,4.000E-03,8.000E-01
2.93106E-01,3.200E-03,7.400E-01
2.93110E-01,1.600E-03,7.800E-01
2.93114E-01,3.200E-03,7.800E-01
2.93118E-01,3.200E-03,8.000E-01
2.93122E-01,2.400E-03,8.000E-01
2.93126E-01,4.000E-03,7.600E-01
2.93130E-01,4.000E-03,8.000E-01
2.93134E-01,3.200E-03,8.000E-01
2.93138E-01,3.200E-03,7.600E-01
2.93142E-01,2.400E-03,7.600E-01
2.93146E-01,3.200E-03,7.800E-01
2.93150E-01,4.000E-03,7.600E-01
2.93154E-01,2.400E-03,7.600E-01
2.93158E-01,2.400E-03,7.800E-01
2.93162E-01,3.200E-03,7.600E-01
2.93166E-01,2.400E-03,7.800E-01
2.93170E-01,2.400E-03,8.000E-01
2.93174E-01,4.000E-03,7.600E-01
2.93178E-01,3.200E-03,8.000E-01
2.93182E-01,2.400E-03,7.800E-01
2.93186E-01,2.400E-03,7.800E-01
2.93190E-01,2.400E-03,7.800E-01
2.93194E-01,3.200E-03,7.800E-01
2.93198E-01,2.400E-03,7.800E-01
2.93202E-01,2.400E-03,8.000E-01
2.93206E-01,4.800E-03,8.000E-01
2.93210E-01,4.000E-03,7.400E-01
2.93214E-01,2.400E-03,7.600E-01
2.93218E-01,2.400E-03,8.000E-01
2.93222E-01,3.200E-03,7.600E-01
2.93226E-01,3.200E-03,7.600E-01
2.93230E-01,2.400E-03,7.800E-01
2.93234E-01,4.000E-03,8.000E-01
2.93238E-01,3.200E-03,7.800E-01
2.93242E-01,2.400E-03,7.800E-01
2.93246E-01,3.200E-03,7.800E-01
2.93250E-01,3.200E-03,8.000E-01
2.93254E-01,4.000E-03,7.800E-01
