[s],CH1[V],CH2[V]
4.3782E-01,1.200E-03,6.000E-01
4.3792E-01,1.200E-03,5.600E-01
4.3802E-01,4.000E-04,6.000E-01
4.3812E-01,2.000E-03,5.800E-01
4.3822E-01,4.000E-04,6.000E-01
4.3832E-01,1.200E-03,5.800E-01
4.3842E-01,4.000E-04,5.600E-01
4.3852E-01,4.000E-04,5.800E-01
4.3862E-01,2.000E-03,6.000E-01
4.3872E-01,4.000E-04,6.000E-01
4.3882E-01,1.200E-03,5.800E-01
4.3892E-01,1.200E-03,5.600E-01
4.3902E-01,-4.000E-04,6.200E-01
4.3912E-01,1.200E-03,5.800E-01
4.3922E-01,1.200E-03,5.800E-01
4.3932E-01,4.000E-04,6.000E-01
4.3942E-01,1.200E-03,6.000E-01
4.3952E-01,1.200E-03,5.800E-01
4.3962E-01,4.000E-04,5.800E-01
4.3972E-01,1.200E-03,5.800E-01
4.3982E-01,1.200E-03,5.800E-01
4.3992E-01,4.000E-04,5.600E-01
4.4002E-01,2.000E-03,5.800E-01
4.4012E-01,1.200E-03,6.000E-01
4.4022E-01,4.000E-04,5.800E-01
4.4032E-01,4.000E-04,5.800E-01
4.4042E-01,-4.000E-04,5.800E-01
4.4052E-01,2.000E-03,5.600E-01
4.4062E-01,4.000E-04,5.400E-01
4.4072E-01,4.000E-04,5.800E-01
4.4082E-01,1.200E-03,5.600E-01
4.4092E-01,1.200E-03,5.400E-01
4.4102E-01,4.000E-04,5.800E-01
4.4112E-01,1.200E-03,6.000E-01
4.4122E-01,4.000E-04,5.800E-01
4.4132E-01,1.200E-03,5.600E-01
4.4142E-01,4.000E-04,6.000E-01
4.4152E-01,1.200E-03,5.800E-01
4.4162E-01,4.000E-04,6.000E-01
4.4172E-01,4.000E-04,5.600E-01
4.4182E-01,1.200E-03,5.400E-01
4.4192E-01,1.200E-03,5.800E-01
4.4202E-01,4.000E-04,5.600E-01
4.4212E-01,2.000E-03,5.800E-01
4.4222E-01,4.000E-04,6.000E-01
4.4232E-01,4.000E-04,5.600E-01
4.4242E-01,1.200E-03,5.600E-01
4.4252E-01,1.200E-03,5.400E-01
4.4262E-01,1.200E-03,5.800E-01
4.4272E-01,1.200E-03,5.600E-01
4.4282E-01,4.000E-04,6.000E-01
4.4292E-01,4.000E-04,5.600E-01
4.4303E-01,1.200E-03,5.400E-01
4.4313E-01,2.000E-03,5.400E-01
4.4323E-01,4.000E-04,5.800E-01
4.4333E-01,1.200E-03,5.800E-01
4.4343E-01,4.000E-04,5.800E-01
4.4353E-01,1.200E-03,5.800E-01
4.4363E-01,1.200E-03,5.800E-01
4.4373E-01,-4.000E-04,5.800E-01
4.4383E-01,1.200E-03,5.800E-01
4.4393E-01,1.200E-03,6.000E-01
4.4403E-01,2.000E-03,5.800E-01
4.4413E-01,1.200E-03,5.600E-01
4.4423E-01,1.200E-03,5.600E-01
4.4433E-01,2.000E-03,5.400E-01
4.4443E-01,2.000E-03,5.400E-01
4.4453E-01,2.000E-03,5.600E-01
4.4463E-01,2.000E-03,5.600E-01
4.4473E-01,2.000E-03,5.400E-01
4.4483E-01,2.000E-03,5.600E-01
4.4493E-01,2.800E-03,5.600E-01
4.4503E-01,4.000E-04,5.600E-01
4.4513E-01,4.000E-04,5.400E-01
4.4523E-01,1.200E-03,5.400E-01
4.4533E-01,2.000E-03,5.600E-01
4.4543E-01,1.200E-03,5.800E-01
4.4553E-01,1.200E-03,5.600E-01
4.4563E-01,1.200E-03,5.600E-01
4.4573E-01,1.200E-03,5.400E-01
4.4583E-01,2.000E-03,5.800E-01
4.4593E-01,1.200E-03,5.600E-01
4.4603E-01,2.000E-03,5.600E-01
4.4613E-01,4.000E-04,5.400E-01
4.4623E-01,1.200E-03,5.800E-01
4.4633E-01,-4.000E-04,5.600E-01
4.4643E-01,4.000E-04,6.000E-01
4.4653E-01,4.000E-04,5.600E-01
4.4663E-01,2.000E-03,5.400E-01
4.4673E-01,1.200E-03,5.600E-01
4.4683E-01,1.200E-03,5.600E-01
4.4693E-01,2.000E-03,6.000E-01
4.4703E-01,4.000E-04,5.600E-01
4.4713E-01,1.200E-03,5.400E-01
4.4723E-01,2.000E-03,5.400E-01
4.4733E-01,2.000E-03,5.400E-01
4.4743E-01,2.000E-03,5.400E-01
4.4753E-01,2.000E-03,5.400E-01
4.4763E-01,1.200E-03,5.400E-01
4.4773E-01,4.000E-04,5.200E-01
4.4783E-01,4.000E-04,5.400E-01
4.4793E-01,1.200E-03,5.400E-01
4.4803E-01,1.200E-03,5.400E-01
4.4813E-01,1.200E-03,5.600E-01
4.4823E-01,4.000E-04,5.800E-01
4.4833E-01,4.000E-04,5.600E-01
4.4843E-01,1.200E-03,5.200E-01
4.4853E-01,1.200E-03,5.600E-01
4.4863E-01,1.200E-03,5.600E-01
4.4873E-01,2.000E-03,5.400E-01
4.4883E-01,1.200E-03,5.400E-01
4.4893E-01,2.000E-03,5.400E-01
4.4903E-01,1.200E-03,5.600E-01
4.4913E-01,1.200E-03,5.800E-01
4.4923E-01,1.200E-03,5.200E-01
4.4933E-01,2.000E-03,5.400E-01
4.4943E-01,2.000E-03,5.000E-01
4.4953E-01,2.000E-03,5.400E-01
4.4963E-01,1.200E-03,5.400E-01
4.4973E-01,1.200E-03,5.200E-01
4.4983E-01,4.000E-04,5.400E-01
4.4993E-01,4.000E-04,5.600E-01
4.5003E-01,1.200E-03,5.600E-01
4.5013E-01,2.000E-03,5.400E-01
4.5023E-01,2.000E-03,5.400E-01
4.5033E-01,2.000E-03,5.600E-01
4.5043E-01,4.000E-04,5.600E-01
4.5053E-01,2.000E-03,5.400E-01
4.5063E-01,2.000E-03,5.200E-01
4.5073E-01,1.200E-03,5.400E-01
4.5083E-01,1.200E-03,5.200E-01
4.5093E-01,1.200E-03,5.400E-01
4.5103E-01,1.200E-03,5.200E-01
4.5113E-01,1.200E-03,5.000E-01
4.5123E-01,1.200E-03,5.200E-01
4.5133E-01,1.200E-03,5.400E-01
4.5143E-01,4.000E-04,5.200E-01
4.5153E-01,2.000E-03,5.000E-01
4.5163E-01,1.200E-03,5.600E-01
4.5173E-01,1.200E-03,5.400E-01
4.5183E-01,2.000E-03,5.200E-01
4.5193E-01,1.200E-03,5.600E-01
4.5203E-01,2.000E-03,5.400E-01
4.5213E-01,4.000E-04,5.400E-01
4.5223E-01,1.200E-03,5.400E-01
4.5233E-01,1.200E-03,5.200E-01
4.5243E-01,4.000E-04,5.200E-01
4.5253E-01,1.200E-03,5.400E-01
4.5263E-01,2.000E-03,5.200E-01
4.5273E-01,2.000E-03,5.200E-01
4.5283E-01,4.000E-04,5.000E-01
4.5293E-01,2.800E-03,5.400E-01
4.5303E-01,4.000E-04,5.200E-01
4.5313E-01,4.000E-04,5.400E-01
4.5323E-01,1.200E-03,5.400E-01
4.5333E-01,4.000E-04,5.400E-01
4.5343E-01,1.200E-03,5.200E-01
4.5353E-01,2.000E-03,5.400E-01
4.5363E-01,4.000E-04,5.400E-01
4.5373E-01,2.000E-03,4.800E-01
4.5383E-01,2.000E-03,5.200E-01
4.5393E-01,2.000E-03,5.200E-01
4.5403E-01,1.200E-03,5.200E-01
4.5413E-01,2.000E-03,5.400E-01
4.5423E-01,2.000E-03,5.200E-01
4.5433E-01,2.000E-03,5.200E-01
4.5443E-01,2.000E-03,5.000E-01
4.5453E-01,1.200E-03,5.200E-01
4.5463E-01,2.000E-03,5.200E-01
4.5473E-01,2.000E-03,5.200E-01
4.5483E-01,2.000E-03,5.400E-01
4.5493E-01,2.000E-03,5.000E-01
4.5503E-01,1.200E-03,4.800E-01
4.5513E-01,2.000E-03,5.000E-01
4.5523E-01,2.000E-03,5.200E-01
4.5533E-01,4.000E-04,5.400E-01
4.5543E-01,4.000E-04,5.000E-01
4.5553E-01,1.200E-03,5.000E-01
4.5563E-01,2.000E-03,5.200E-01
4.5573E-01,4.000E-04,5.200E-01
4.5583E-01,1.200E-03,5.000E-01
4.5593E-01,1.200E-03,5.000E-01
