[s],CH1[V],CH2[V]
1.06141E+00,8.000E-04,-1.800E-01
1.06151E+00,-2.078E-17,-2.000E-01
1.06161E+00,8.000E-04,-2.200E-01
1.06171E+00,8.000E-04,-2.000E-01
1.06181E+00,-2.078E-17,-1.800E-01
1.06191E+00,8.000E-04,-2.200E-01
1.06201E+00,-2.078E-17,-2.200E-01
1.06211E+00,-8.000E-04,-2.400E-01
1.06221E+00,-2.078E-17,-2.200E-01
1.06231E+00,-2.078E-17,-2.200E-01
1.06241E+00,-2.078E-17,-2.000E-01
1.06251E+00,1.600E-03,-2.400E-01
1.06261E+00,8.000E-04,-2.200E-01
1.06271E+00,-2.078E-17,-2.000E-01
1.06281E+00,-2.078E-17,-2.000E-01
1.06291E+00,-8.000E-04,-2.200E-01
1.06301E+00,8.000E-04,-2.200E-01
1.06311E+00,-2.078E-17,-2.200E-01
1.06321E+00,-2.078E-17,-2.400E-01
1.06331E+00,-8.000E-04,-2.000E-01
1.06341E+00,-2.078E-17,-1.800E-01
1.06351E+00,8.000E-04,-2.200E-01
1.06361E+00,1.600E-03,-2.400E-01
1.06371E+00,-8.000E-04,-2.200E-01
1.06381E+00,8.000E-04,-2.200E-01
1.06391E+00,-8.000E-04,-2.000E-01
1.06401E+00,-8.000E-04,-2.000E-01
1.06411E+00,8.000E-04,-2.000E-01
1.06421E+00,-2.078E-17,-2.200E-01
1.06431E+00,-2.078E-17,-2.200E-01
1.06441E+00,1.600E-03,-2.200E-01
1.06451E+00,-2.078E-17,-2.200E-01
1.06461E+00,8.000E-04,-2.200E-01
1.06471E+00,-2.078E-17,-2.200E-01
1.06481E+00,8.000E-04,-2.000E-01
1.06491E+00,-2.078E-17,-2.000E-01
1.06501E+00,-2.078E-17,-2.200E-01
1.06511E+00,8.000E-04,-2.000E-01
1.06521E+00,8.000E-04,-2.600E-01
1.06531E+00,-2.078E-17,-2.400E-01
1.06541E+00,8.000E-04,-2.200E-01
1.06551E+00,-2.078E-17,-2.400E-01
1.06561E+00,-2.078E-17,-2.200E-01
1.06571E+00,-2.078E-17,-2.400E-01
1.06581E+00,-2.078E-17,-2.200E-01
1.06591E+00,-2.078E-17,-2.200E-01
1.06601E+00,-2.078E-17,-2.000E-01
1.06611E+00,8.000E-04,-2.000E-01
1.06621E+00,-2.078E-17,-2.600E-01
1.06631E+00,-2.078E-17,-2.200E-01
1.06641E+00,-2.078E-17,-2.200E-01
1.06651E+00,-8.000E-04,-2.400E-01
1.06661E+00,8.000E-04,-2.000E-01
1.06671E+00,-2.078E-17,-2.200E-01
1.06681E+00,-2.078E-17,-2.000E-01
1.06691E+00,-2.078E-17,-2.200E-01
1.06701E+00,1.600E-03,-2.400E-01
1.06711E+00,1.600E-03,-2.000E-01
1.06721E+00,-2.078E-17,-2.200E-01
1.06731E+00,-8.000E-04,-2.200E-01
1.06741E+00,1.600E-03,-2.200E-01
1.06751E+00,-2.078E-17,-2.200E-01
1.06761E+00,8.000E-04,-2.400E-01
1.06771E+00,1.600E-03,-2.200E-01
1.06781E+00,-2.078E-17,-2.400E-01
1.06791E+00,8.000E-04,-2.400E-01
1.06801E+00,-8.000E-04,-2.200E-01
1.06811E+00,8.000E-04,-2.400E-01
1.06821E+00,-2.078E-17,-2.200E-01
