[s],CH1[V],CH2[V]
-3.2909E-01,4.400E-03,-6.900E-01
-3.2899E-01,3.600E-03,-7.300E-01
-3.2889E-01,3.600E-03,-7.300E-01
-3.2879E-01,4.400E-03,-7.100E-01
-3.2869E-01,2.800E-03,-7.100E-01
-3.2859E-01,3.600E-03,-6.900E-01
-3.2849E-01,3.600E-03,-7.100E-01
-3.2839E-01,4.400E-03,-7.300E-01
-3.2829E-01,4.400E-03,-7.100E-01
-3.2819E-01,2.800E-03,-6.900E-01
-3.2809E-01,3.600E-03,-7.300E-01
-3.2799E-01,4.400E-03,-6.900E-01
-3.2789E-01,4.400E-03,-7.300E-01
-3.2779E-01,4.400E-03,-6.900E-01
-3.2769E-01,4.400E-03,-6.900E-01
-3.2759E-01,3.600E-03,-7.100E-01
-3.2749E-01,4.400E-03,-7.300E-01
-3.2739E-01,3.600E-03,-7.300E-01
-3.2729E-01,4.400E-03,-6.900E-01
-3.2719E-01,4.400E-03,-6.900E-01
-3.2709E-01,3.600E-03,-7.300E-01
-3.2699E-01,3.600E-03,-7.300E-01
-3.2689E-01,3.600E-03,-7.300E-01
-3.2679E-01,2.800E-03,-7.300E-01
-3.2669E-01,2.800E-03,-7.100E-01
-3.2659E-01,3.600E-03,-7.300E-01
-3.2649E-01,4.400E-03,-7.500E-01
-3.2639E-01,3.600E-03,-6.900E-01
-3.2629E-01,5.200E-03,-7.300E-01
-3.2619E-01,2.000E-03,-7.300E-01
-3.2609E-01,4.400E-03,-7.100E-01
-3.2598E-01,4.400E-03,-7.300E-01
-3.2588E-01,2.800E-03,-7.100E-01
-3.2578E-01,3.600E-03,-7.300E-01
-3.2568E-01,5.200E-03,-7.300E-01
-3.2558E-01,4.400E-03,-7.300E-01
-3.2548E-01,3.600E-03,-7.100E-01
-3.2538E-01,3.600E-03,-7.500E-01
-3.2528E-01,5.200E-03,-7.300E-01
-3.2518E-01,4.400E-03,-6.900E-01
-3.2508E-01,3.600E-03,-7.100E-01
-3.2498E-01,2.800E-03,-7.700E-01
-3.2488E-01,4.400E-03,-7.100E-01
