[s],CH1[V],CH2[V]
9.998551E-01,8.000E-04,9.408E-01
9.998551E-01,2.000E-03,9.792E-01
9.998575E-01,8.000E-04,9.408E-01
9.998575E-01,2.000E-03,9.792E-01
9.998599E-01,1.200E-03,9.408E-01
9.998599E-01,2.000E-03,1.018E+00
9.998623E-01,1.200E-03,9.408E-01
9.998623E-01,2.000E-03,1.018E+00
9.998647E-01,4.000E-04,9.408E-01
9.998647E-01,2.000E-03,1.018E+00
9.998671E-01,1.200E-03,9.408E-01
9.998671E-01,2.000E-03,1.018E+00
9.998695E-01,8.000E-04,9.408E-01
9.998695E-01,2.000E-03,1.018E+00
9.998719E-01,1.200E-03,9.408E-01
9.998719E-01,2.000E-03,9.792E-01
9.998743E-01,1.200E-03,9.408E-01
9.998743E-01,1.600E-03,9.792E-01
9.998767E-01,8.000E-04,9.024E-01
9.998767E-01,1.600E-03,9.792E-01
9.998791E-01,8.000E-04,9.408E-01
9.998791E-01,2.000E-03,9.792E-01
9.998815E-01,8.000E-04,9.408E-01
9.998815E-01,2.000E-03,1.018E+00
9.998839E-01,8.000E-04,9.408E-01
9.998839E-01,2.000E-03,9.792E-01
9.998863E-01,8.000E-04,9.408E-01
9.998863E-01,2.000E-03,1.018E+00
9.998887E-01,8.000E-04,9.408E-01
9.998887E-01,2.000E-03,9.792E-01
9.998911E-01,4.000E-04,9.408E-01
9.998911E-01,2.000E-03,1.018E+00
9.998935E-01,8.000E-04,9.024E-01
9.998935E-01,2.000E-03,9.792E-01
9.998959E-01,8.000E-04,9.024E-01
9.998959E-01,2.000E-03,9.792E-01
9.998983E-01,1.200E-03,9.408E-01
9.998983E-01,2.000E-03,9.792E-01
9.999007E-01,1.200E-03,9.024E-01
9.999007E-01,1.600E-03,9.792E-01
9.999031E-01,1.200E-03,9.024E-01
9.999031E-01,2.000E-03,9.792E-01
9.999055E-01,1.200E-03,9.408E-01
9.999055E-01,2.000E-03,9.792E-01
9.999079E-01,1.200E-03,9.408E-01
9.999079E-01,1.600E-03,9.792E-01
9.999103E-01,8.000E-04,9.408E-01
9.999103E-01,1.600E-03,9.792E-01
9.999127E-01,8.000E-04,9.408E-01
9.999127E-01,2.000E-03,9.792E-01
9.999151E-01,1.200E-03,9.408E-01
9.999151E-01,1.600E-03,1.018E+00
9.999175E-01,1.200E-03,9.408E-01
9.999175E-01,1.600E-03,9.792E-01
9.999199E-01,8.000E-04,9.408E-01
9.999199E-01,2.000E-03,9.792E-01
9.999223E-01,1.200E-03,9.408E-01
9.999223E-01,1.600E-03,9.792E-01
9.999247E-01,1.200E-03,9.408E-01
9.999247E-01,2.000E-03,1.018E+00
9.999271E-01,8.000E-04,9.408E-01
9.999271E-01,2.000E-03,1.018E+00
9.999295E-01,8.000E-04,9.024E-01
9.999295E-01,2.000E-03,1.018E+00
9.999319E-01,1.200E-03,9.408E-01
9.999319E-01,2.000E-03,9.792E-01
9.999343E-01,1.200E-03,9.408E-01
9.999343E-01,2.000E-03,9.792E-01
9.999367E-01,8.000E-04,9.408E-01
9.999367E-01,2.000E-03,1.018E+00
9.999391E-01,8.000E-04,9.408E-01
9.999391E-01,2.000E-03,1.018E+00
9.999415E-01,8.000E-04,9.408E-01
9.999415E-01,2.000E-03,9.792E-01
9.999439E-01,1.200E-03,9.408E-01
9.999439E-01,1.600E-03,9.792E-01
9.999463E-01,8.000E-04,9.408E-01
9.999463E-01,2.000E-03,9.792E-01
9.999487E-01,8.000E-04,9.408E-01
9.999487E-01,1.600E-03,9.792E-01
9.999511E-01,1.200E-03,9.408E-01
9.999511E-01,1.600E-03,9.792E-01
9.999535E-01,1.200E-03,9.408E-01
9.999535E-01,1.600E-03,9.792E-01
9.999559E-01,4.000E-04,9.408E-01
9.999559E-01,2.000E-03,9.792E-01
9.999583E-01,8.000E-04,9.408E-01
9.999583E-01,2.000E-03,9.792E-01
9.999607E-01,1.200E-03,9.408E-01
9.999607E-01,2.000E-03,9.792E-01
9.999631E-01,8.000E-04,9.408E-01
9.999631E-01,2.000E-03,9.792E-01
9.999655E-01,1.200E-03,9.408E-01
9.999655E-01,1.600E-03,1.018E+00
9.999679E-01,1.200E-03,9.408E-01
9.999679E-01,1.600E-03,9.792E-01
9.999703E-01,1.200E-03,9.408E-01
9.999703E-01,1.600E-03,9.792E-01
9.999727E-01,1.200E-03,9.024E-01
9.999727E-01,1.600E-03,1.018E+00
9.999751E-01,8.000E-04,9.408E-01
9.999751E-01,2.000E-03,1.018E+00
9.999775E-01,8.000E-04,9.408E-01
9.999775E-01,2.000E-03,9.792E-01
9.999799E-01,1.200E-03,9.408E-01
9.999799E-01,2.000E-03,1.018E+00
9.999823E-01,8.000E-04,9.408E-01
9.999823E-01,2.000E-03,9.792E-01
9.999847E-01,8.000E-04,9.408E-01
9.999847E-01,2.000E-03,9.792E-01
9.999871E-01,8.000E-04,9.024E-01
9.999871E-01,2.000E-03,9.792E-01
9.999895E-01,8.000E-04,9.408E-01
9.999895E-01,1.600E-03,9.792E-01
9.999919E-01,8.000E-04,9.408E-01
9.999919E-01,2.000E-03,9.792E-01
9.999943E-01,8.000E-04,9.024E-01
